id,level,topic,title,word_count,sentence_count,avg_sentence_words,mean_zipf_frequency,low_frequency_pct,very_low_frequency_pct,long_word_pct,probable_proper_noun_types,lexical_flags,syntax_flag,status
s432,8,Nature and animals,The Insect That Looks Like a Twig,107,4,26.75,4.955,23.36,2.8,34.58,0,low-frequency,no,vocabulary-review
s433,9,Nature and animals,Coral That Builds an Entire Reef,120,4,30.0,5.015,22.69,3.36,26.05,1,low-frequency,no,vocabulary-review
s434,10,Nature and animals,Microbe That Lives in Boiling Water,125,4,31.25,5.107,15.2,1.6,38.4,0,,no,within-guardrails
s435,1,World affairs,A New Road,60,11,5.45,5.861,3.33,0.0,5.0,0,,no,within-guardrails
s436,2,World affairs,Town Meeting,113,6,18.83,5.617,6.19,0.88,23.89,0,long-words,yes,vocabulary-review
s437,3,World affairs,A Well for the Village,105,5,21.0,5.691,5.71,0.95,20.95,0,long-words,yes,vocabulary-review
s438,4,World affairs,The Shared Garden,102,6,17.0,5.232,9.8,0.0,35.29,0,long-words,no,vocabulary-review
s439,5,World affairs,City That Recycles Everything,115,4,28.75,5.305,8.7,1.74,32.17,0,long-words,yes,vocabulary-review
s440,6,World affairs,Village That Trades Skills Instead of Money,109,4,27.25,5.263,11.93,1.83,34.86,0,long-words,no,vocabulary-review
s441,7,World affairs,The Town With Free Bicycles,116,4,29.0,5.346,11.21,0.86,29.31,0,,no,within-guardrails
s442,8,World affairs,Region That Shares a Language School,113,4,28.25,5.078,15.04,0.88,44.25,0,long-words,no,vocabulary-review
s443,9,World affairs,Nation That Funds Small Inventions,123,4,30.75,5.069,9.76,0.81,46.34,0,long-words,no,vocabulary-review
s444,10,World affairs,The Council That Meets in Every Village Once a Year,125,4,31.25,5.167,8.0,1.6,44.8,0,,no,within-guardrails
s445,1,Everyday life,A Quiet Morning,52,11,4.73,5.765,4.35,0.0,4.35,1,,no,within-guardrails
s446,2,Everyday life,Missing Sock,84,6,14.0,5.592,4.82,0.0,7.23,1,,no,within-guardrails
s447,3,Everyday life,A Trip to Grandma's,97,5,19.4,5.577,9.68,0.0,15.05,2,low-frequency|long-words,yes,priority-review
s448,4,Everyday life,Broken Umbrella,103,6,17.17,5.301,17.82,4.95,22.77,2,low-frequency|very-low-frequency|long-words,no,priority-review
s449,5,Everyday life,Note on the Fridge,118,7,16.86,5.628,5.22,0.87,18.26,2,,no,within-guardrails
s450,6,Everyday life,The Borrowed Book,128,5,25.6,5.649,7.2,0.8,16.8,1,,no,within-guardrails
s451,7,Everyday life,Empty Chair at Dinner,134,4,33.5,5.538,6.82,0.0,20.45,1,,no,within-guardrails
s452,8,Everyday life,Recipe Written in the Margins,156,4,39.0,5.403,11.69,1.3,26.62,1,,no,within-guardrails
s453,9,Everyday life,The Silence After the Kids Left Home,152,4,38.0,5.285,14.57,3.31,32.45,1,,no,within-guardrails
s454,10,Everyday life,Letter Kept in a Drawer for Years,154,4,38.5,5.309,9.87,1.32,25.66,1,,no,within-guardrails
s455,1,History,Old Well,51,9,5.67,6.086,1.96,0.0,5.88,0,long-words,no,vocabulary-review
s456,2,History,A Village Fire,96,5,19.2,5.424,6.25,0.0,25.0,0,long-words,yes,vocabulary-review
s457,4,History,First Map,114,4,28.5,5.294,13.39,1.79,31.25,1,low-frequency|long-words,yes,priority-review
s458,4,History,Long Winter,118,4,29.5,5.211,7.63,0.0,33.05,0,long-words,yes,vocabulary-review
s459,5,History,The Messenger's Horse,132,4,33.0,5.196,13.18,0.0,37.98,2,low-frequency|long-words,yes,priority-review
s460,6,History,Coin From a Lost Kingdom,123,4,30.75,5.243,14.63,1.63,35.77,0,long-words,no,vocabulary-review
s461,7,History,Scholar's Hidden Notes,126,4,31.5,5.071,14.63,1.63,49.59,1,long-words,no,vocabulary-review
s462,8,History,The Treaty Signed in the Rain,143,4,35.75,5.084,16.78,1.4,40.56,0,,no,within-guardrails
s463,9,History,General Who Refused to Fight,154,4,38.5,5.189,13.91,1.32,41.72,2,,no,within-guardrails
s464,10,History,City Buried Under Sand,160,4,40.0,4.95,16.88,3.12,50.0,0,,no,within-guardrails
s465,1,Science,Why We Blink,48,9,5.33,5.449,14.58,0.0,8.33,0,low-frequency|long-words,no,priority-review
s466,2,Science,How Soap Bubbles Form,112,6,18.67,5.25,13.39,2.68,14.29,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s467,3,Science,Why Metal Feels Cold,124,6,20.67,5.402,11.29,0.81,11.29,0,low-frequency,yes,vocabulary-review
s468,4,Science,How Volcanoes Erupt,136,5,27.2,5.148,18.66,2.24,24.63,1,low-frequency|very-low-frequency|long-words,yes,priority-review
s469,5,Science,Why the Ocean Is Salty,145,5,29.0,5.264,15.86,0.69,24.83,0,low-frequency|long-words,yes,priority-review
s470,6,Science,How Bats See in the Dark,134,5,26.8,5.114,16.42,2.24,29.1,0,low-frequency,no,vocabulary-review
s471,7,Science,The Chemistry of Rust,134,4,33.5,5.101,20.9,1.49,31.34,0,low-frequency,no,vocabulary-review
s472,8,Science,Why Some Stars Twinkle,144,4,36.0,5.18,20.0,4.29,27.86,2,,no,within-guardrails
s473,9,Science,Physics of a Soap Bubble's Colors,152,4,38.0,5.142,15.79,4.61,26.97,0,,no,within-guardrails
s474,10,Science,The Biology of Why Wounds Heal,174,5,34.8,4.97,12.64,2.87,33.91,0,,no,within-guardrails
s475,1,Famous books,The Fox and the Grapes,104,13,8.0,5.985,4.85,0.0,1.94,1,,no,within-guardrails
s476,2,Famous books,Hansel and Gretel,136,17,8.0,5.966,0.76,0.0,3.05,2,,no,within-guardrails
s477,3,Famous books,Alice Drinks from the Little Bottle,164,20,8.2,5.934,1.27,0.0,5.1,1,,no,within-guardrails
s478,4,Famous books,Jim Finds the Treasure Map,201,20,10.05,5.792,6.25,0.0,3.65,4,,no,within-guardrails
s479,5,Famous books,Jo Sells Her First Stories,197,21,9.38,5.805,3.17,0.0,12.17,2,,no,within-guardrails
s480,6,Famous books,Edmond Dantès Is Betrayed,206,21,9.81,5.696,6.25,2.08,18.75,6,,no,within-guardrails
s481,7,Famous books,The Final Chase,200,22,9.09,5.584,13.37,2.14,14.44,5,,no,within-guardrails
s482,8,Famous books,The Count Begins His Revenge,196,18,10.89,5.634,9.68,1.08,16.67,8,,no,within-guardrails
s483,9,Famous books,Ahab's Obsession Takes Command,205,18,11.39,5.507,12.12,1.01,26.26,5,,no,within-guardrails
s484,10,Famous books,"Pride and Prejudice: Judgment, Marriage, and Class",249,19,13.11,5.504,10.17,0.85,29.24,8,,no,within-guardrails
s485,1,Fantasy/stories,Sleepy Moon,33,6,5.5,5.767,9.09,0.0,0.0,0,low-frequency,no,vocabulary-review
s486,2,Fantasy/stories,The Garden That Grew at Night,144,10,14.4,5.507,10.0,2.86,10.71,1,low-frequency|very-low-frequency|long-words,no,priority-review
s487,3,Fantasy/stories,Door With No Handle,117,8,14.62,5.674,7.96,0.88,9.73,2,,no,within-guardrails
s488,4,Fantasy/stories,Umbrella That Changed the Weather,149,6,24.83,5.277,15.07,1.37,24.66,1,low-frequency|long-words,yes,priority-review
s489,5,Fantasy/stories,The Tailor's Thread of Patience,132,4,33.0,5.424,13.18,1.55,18.6,1,low-frequency,yes,vocabulary-review
s490,6,Fantasy/stories,Postman Who Delivered Dreams,185,5,37.0,5.242,10.99,1.1,28.02,1,,yes,syntax-review
s491,7,Fantasy/stories,Cartographer Who Drew Feelings Instead of Land,165,4,41.25,5.17,15.43,3.7,36.42,1,long-words,yes,vocabulary-review
s492,8,Fantasy/stories,The Glassblower's Frozen Moments,228,5,45.6,5.348,13.39,2.68,32.59,1,,yes,syntax-review
s493,9,Fantasy/stories,Bookbinder Who Sewed Together Broken Time,219,5,43.8,5.099,18.14,1.86,40.0,1,,no,within-guardrails
s494,10,Fantasy/stories,Cartomancer Who Read the Future in Reverse,253,5,50.6,5.214,13.31,1.61,32.26,2,,no,within-guardrails
s495,1,Nature and animals,A Duck on the Pond,32,7,4.57,5.635,15.62,0.0,3.12,0,low-frequency,no,vocabulary-review
s496,2,Nature and animals,Spider's Web,108,6,18.0,5.257,17.65,0.98,23.53,3,low-frequency|long-words,yes,priority-review
s497,3,Nature and animals,Why Cats Purr,125,5,25.0,5.206,14.4,6.4,20.8,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s498,6,Nature and animals,The Migration of Monarch Butterflies,151,4,37.75,5.284,13.61,2.04,36.73,4,long-words,yes,vocabulary-review
s499,5,Nature and animals,Hedgehog's Winter Sleep,163,5,32.6,5.213,12.35,4.94,30.86,1,very-low-frequency|long-words,yes,priority-review
s500,6,Nature and animals,Elephant's Remarkable Trunk,168,5,33.6,5.074,18.45,1.79,36.9,0,low-frequency|long-words,yes,priority-review
s501,7,Nature and animals,The Termite Mound's Natural Air Conditioning,182,5,36.4,4.872,24.73,4.4,47.25,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s502,8,Nature and animals,Cuttlefish's Remarkable Camouflage,203,5,40.6,4.909,20.69,8.37,38.92,0,low-frequency|very-low-frequency,no,priority-review
s503,9,Nature and animals,Naked Mole Rat's Unusual Biology,216,5,43.2,5.096,18.52,1.39,31.94,0,,no,within-guardrails
s504,10,Nature and animals,The Deep-Sea Anglerfish's Unusual Reproduction,216,5,43.2,5.069,19.44,4.17,37.96,0,,no,within-guardrails
s505,1,World affairs,A Free Meal,27,6,4.5,5.898,3.7,0.0,11.11,0,long-words,no,vocabulary-review
s506,2,World affairs,Free Bus Ride,121,6,20.17,5.703,0.85,0.0,16.1,2,long-words,yes,vocabulary-review
s507,3,World affairs,The Neighborhood Watch,116,6,19.33,5.444,5.17,0.0,26.72,0,long-words,yes,vocabulary-review
s508,4,World affairs,City's Free Repair Café,137,5,27.4,5.3,8.03,1.46,30.66,0,long-words,yes,vocabulary-review
s509,5,World affairs,Village That Adopted a River,145,5,29.0,5.127,15.86,3.45,38.62,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s510,6,World affairs,The Town That Banned Single-Use Plastic,151,5,30.2,5.096,11.92,0.66,39.74,0,long-words,no,vocabulary-review
s511,7,World affairs,Region That Built Affordable Housing Together,188,5,37.6,5.06,14.36,0.53,48.4,0,long-words,yes,vocabulary-review
s512,8,World affairs,Nation That Requires Environmental Impact Voting,219,5,43.8,5.103,11.42,1.83,47.49,0,long-words,yes,vocabulary-review
s513,9,World affairs,The Federation That Shares Disaster Response Equipment,224,5,44.8,5.115,13.84,0.89,52.23,0,long-words,no,vocabulary-review
s514,10,World affairs,Confederation That Rotates Its Capital City,248,5,49.6,5.02,14.92,1.61,54.44,0,long-words,no,vocabulary-review
s515,1,Everyday life,Breakfast Together,29,6,4.83,5.651,6.9,0.0,6.9,0,low-frequency|long-words,no,priority-review
s516,2,Everyday life,The Family Recipe Box,102,5,20.4,5.399,9.0,1.0,22.0,2,low-frequency|long-words,yes,priority-review
s517,3,Everyday life,Overgrown Backyard,123,5,24.6,5.408,10.74,0.83,22.31,1,low-frequency|long-words,yes,priority-review
s518,4,Everyday life,Neighborhood Book Exchange,137,5,27.4,5.354,4.48,2.24,31.34,1,very-low-frequency|long-words,yes,priority-review
s519,5,Everyday life,The Stranger Who Returned a Wallet,162,5,32.4,5.522,7.05,0.0,21.15,2,,yes,syntax-review
s520,6,Everyday life,Retirement Party That Almost Didn't Happen,200,6,33.33,5.345,10.26,0.51,32.82,2,long-words,yes,vocabulary-review
s521,7,Everyday life,Apartment Building's Unofficial Historian,195,5,39.0,5.268,13.76,0.53,37.57,3,long-words,yes,vocabulary-review
s522,8,Everyday life,The Widower's New Sunday Ritual,225,5,45.0,5.331,11.21,0.47,34.11,3,,yes,syntax-review
s523,9,Everyday life,House That Held Three Generations of Arguments,239,5,47.8,5.388,10.68,0.85,32.48,2,,yes,syntax-review
s524,10,Everyday life,Correspondence That Spanned a War and Outlasted It,289,6,48.17,5.38,10.56,2.11,33.1,1,,no,within-guardrails
s525,1,History,The Old Wagon,34,6,5.67,5.869,11.76,0.0,5.88,0,low-frequency|long-words,no,priority-review
s526,2,History,Village Blacksmith,115,5,23.0,5.473,9.01,0.9,16.22,2,low-frequency|long-words,yes,priority-review
s527,4,History,Traveling Storyteller,127,5,25.4,5.198,10.48,2.42,29.84,1,very-low-frequency|long-words,yes,priority-review
s528,4,History,The Winter Market,184,6,30.67,5.345,8.7,0.0,23.91,0,long-words,yes,vocabulary-review
s529,5,History,Apprentice Who Became a Master,186,5,37.2,5.225,12.64,1.65,36.26,1,long-words,yes,vocabulary-review
s530,6,History,Plague Doctor's Notebook,243,5,48.6,5.225,10.08,0.42,43.28,2,long-words,yes,vocabulary-review
s531,8,History,The Merchant Fleet That Sailed Without Maps,252,5,50.4,4.992,17.53,5.18,43.03,1,very-low-frequency|long-words,yes,priority-review
s532,8,History,Court Painter Who Recorded Dissent,290,6,48.33,5.085,16.38,2.09,46.69,2,long-words,yes,vocabulary-review
s533,9,History,Cartographer Who Refused to Finish His Final Map,274,6,45.67,5.155,13.01,1.49,44.61,2,,no,within-guardrails
s534,10,History,The Diplomat Whose Silence Ended a War,289,5,57.8,4.927,20.7,2.46,51.93,2,,yes,syntax-review
s535,1,Science,Why Fire Is Hot,29,6,4.83,5.631,0.0,0.0,3.45,0,,no,within-guardrails
s536,2,Science,Why Bread Gets Hard,122,7,17.43,5.326,13.11,2.46,18.03,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s537,3,Science,How Our Skin Protects Us,125,5,25.0,5.359,7.2,1.6,27.2,0,very-low-frequency|long-words,yes,priority-review
s538,4,Science,How Airplanes Stay in the Air,149,6,24.83,5.415,11.41,1.34,26.85,0,low-frequency|long-words,yes,priority-review
s539,5,Science,Science of Why We Get Goosebumps,182,6,30.33,5.187,17.58,2.2,29.12,0,low-frequency|long-words,yes,priority-review
s540,6,Science,How Antibiotics Fight Bacteria,185,6,30.83,5.037,22.16,1.62,49.73,0,low-frequency|long-words,no,priority-review
s541,7,Science,Physics of Why We Feel Weightless in Free Fall,235,5,47.0,5.355,14.03,1.81,27.6,5,,yes,syntax-review
s542,8,Science,Chemistry Behind Why Certain Foods Taste Better Together,241,5,48.2,5.079,16.6,0.41,47.72,0,long-words,yes,vocabulary-review
s543,9,Science,The Neuroscience of Why Music Gives Us Chills,234,5,46.8,5.037,14.1,1.71,41.88,0,,yes,syntax-review
s544,10,Science,Quantum Mechanics of Why Certain Materials Become Superconductors,279,5,55.8,4.898,20.22,5.15,50.37,4,,yes,syntax-review
s545,1,Famous books,Little Red Riding Hood,111,15,7.4,6.071,0.0,0.0,1.85,2,,no,within-guardrails
s546,2,Famous books,The Emperor's New Clothes,142,18,7.89,6.001,2.14,0.0,4.29,1,,no,within-guardrails
s547,3,Famous books,Pinocchio Runs Away from Home,158,18,8.78,6.024,1.36,0.0,6.8,2,,no,within-guardrails
s548,4,Famous books,Jim Meets Long John Silver,203,19,10.68,5.848,6.56,0.0,9.84,7,,no,within-guardrails
s549,5,Famous books,Beth and the Quiet Piano,202,19,10.63,5.907,4.3,1.08,10.75,4,,no,within-guardrails
s550,6,Famous books,Escape from the Château d'If,209,20,10.45,5.785,6.25,1.56,8.85,8,,no,within-guardrails
s551,7,Famous books,The Portrait Begins to Change,194,18,10.78,5.757,7.57,0.54,15.14,4,,no,within-guardrails
s552,8,Famous books,The Count Learns to Show Mercy,201,17,11.82,5.82,4.08,0.51,12.76,3,,no,within-guardrails
s553,9,Famous books,Pip Reconsiders What Makes a Gentleman,209,15,13.93,5.471,12.44,1.04,20.73,7,,no,within-guardrails
s554,10,Famous books,"Les Misérables: Law, Mercy, and Moral Change",256,18,14.22,5.53,6.94,1.22,21.63,5,,no,within-guardrails
s555,1,Fantasy/stories,The Fox With Two Tails,35,6,5.83,5.747,14.29,0.0,0.0,0,low-frequency,no,vocabulary-review
s556,1,Fantasy/stories,Talking Rock,45,11,4.09,5.935,2.22,0.0,2.22,0,,no,within-guardrails
s557,2,Fantasy/stories,Shoemaker's Extra Pair,128,6,21.33,5.682,4.84,0.81,10.48,1,long-words,yes,vocabulary-review
s558,2,Fantasy/stories,The Cloud Shepherd,128,5,25.6,5.37,12.0,0.0,13.6,1,low-frequency|long-words,yes,priority-review
s559,3,Fantasy/stories,Wishing Bench,134,5,26.8,5.499,8.27,3.76,16.54,1,very-low-frequency|long-words,yes,priority-review
s560,3,Fantasy/stories,Painter's Missing Color,137,5,27.4,5.288,7.41,0.0,22.96,1,long-words,yes,vocabulary-review
s561,4,Fantasy/stories,The Locksmith's Final Key,169,5,33.8,5.365,10.91,1.82,24.24,1,long-words,yes,vocabulary-review
s562,4,Fantasy/stories,Weathervane That Remembered,180,5,36.0,5.167,19.55,3.91,28.49,1,low-frequency|very-low-frequency|long-words,yes,priority-review
s563,5,Fantasy/stories,Cobbler Who Mended Time,177,5,35.4,5.31,7.51,1.16,29.48,1,long-words,yes,vocabulary-review
s564,5,Fantasy/stories,The Baker Who Kneaded Memories,178,5,35.6,5.098,17.24,2.3,26.44,2,low-frequency|long-words,yes,priority-review
s565,6,Fantasy/stories,Cartwright Who Built Roads to Nowhere,173,5,34.6,5.092,19.53,0.59,36.69,2,low-frequency|long-words,yes,priority-review
s566,6,Fantasy/stories,Weaver's Loom of Quiet Places,171,5,34.2,5.194,11.38,1.2,31.14,2,long-words,yes,vocabulary-review
s567,7,Fantasy/stories,The Apothecary Who Bottled Courage,201,5,40.2,5.265,9.64,1.02,36.55,2,long-words,yes,vocabulary-review
s568,7,Fantasy/stories,Chandler Who Sold Borrowed Light,181,5,36.2,4.968,23.46,1.12,34.08,1,low-frequency,yes,vocabulary-review
s569,8,Fantasy/stories,Instrument Maker Who Tuned Grief,222,5,44.4,5.338,9.22,0.92,33.18,1,,yes,syntax-review
s570,8,Fantasy/stories,The Mapmaker Who Charted Regret,225,5,45.0,5.237,9.46,1.35,39.19,1,,yes,syntax-review
s571,9,Fantasy/stories,Glazier Who Trapped Sunsets,246,5,49.2,5.416,9.96,2.49,26.97,2,,yes,syntax-review
s572,9,Fantasy/stories,Silversmith Who Forged Second Voices,223,5,44.6,5.195,14.55,2.73,30.0,1,,no,within-guardrails
s573,10,Fantasy/stories,The Bell Founder Who Cast Forgiveness,279,5,55.8,5.149,16.49,2.15,39.07,0,,yes,syntax-review
s574,10,Fantasy/stories,Archivist Who Catalogued Unspoken Apologies,257,5,51.4,5.163,15.02,5.14,39.92,1,,no,within-guardrails
s575,1,Nature and animals,A Rabbit in the Grass,31,7,4.43,5.789,9.68,0.0,0.0,0,low-frequency,no,vocabulary-review
s576,1,Nature and animals,The Little Ant,33,7,4.71,5.916,12.12,0.0,0.0,0,low-frequency,no,vocabulary-review
s577,2,Nature and animals,Woodpecker's Loud Knock,119,5,23.8,5.275,12.39,2.65,24.78,4,low-frequency|very-low-frequency|long-words,yes,priority-review
s578,2,Nature and animals,Turtle's Slow Journey,131,5,26.2,5.383,7.69,1.54,20.77,1,low-frequency|very-low-frequency|long-words,yes,priority-review
s579,3,Nature and animals,The Clever Crow's Trick,153,5,30.6,5.36,11.76,1.96,30.72,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s580,3,Nature and animals,Bat's Nighttime Feast,144,5,28.8,5.014,21.53,1.39,30.56,0,low-frequency|long-words,yes,priority-review
s581,4,Nature and animals,How Salmon Find Their Way Home,174,5,34.8,5.132,13.79,4.02,32.76,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s582,4,Nature and animals,The Chameleon's Sticky Tongue,175,5,35.0,5.201,13.71,3.43,28.0,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s583,5,Nature and animals,Remarkable Homing Ability of Pigeons,170,5,34.0,5.182,11.83,2.96,39.64,1,very-low-frequency|long-words,yes,priority-review
s584,5,Nature and animals,Praying Mantis's Patient Hunting Strategy,172,5,34.4,4.995,21.51,3.49,33.14,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s585,6,Nature and animals,The Symbiotic Relationship Between Clownfish and Sea Anemones,185,5,37.0,5.003,18.92,6.49,36.76,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s586,6,Nature and animals,Complex Communication System of Prairie Dogs,197,5,39.4,5.014,14.36,3.08,37.44,2,very-low-frequency|long-words,yes,priority-review
s587,7,Nature and animals,Remarkable Regenerative Abilities of Starfish,214,5,42.8,5.057,14.49,1.87,43.46,0,long-words,yes,vocabulary-review
s588,7,Nature and animals,The Unusual Hunting Technique of Archer Fish,205,5,41.0,5.136,15.61,2.93,27.8,0,,yes,syntax-review
s589,8,Nature and animals,Extraordinary Migration of Arctic Terns,228,5,45.6,5.16,15.53,2.74,37.44,3,,yes,syntax-review
s590,8,Nature and animals,Complex Social Structure of Orca Pods,210,5,42.0,5.03,16.19,3.33,36.19,0,,no,within-guardrails
s591,9,Nature and animals,The Fungal Networks That Connect Forest Ecosystems,206,5,41.2,5.088,14.08,2.43,40.29,0,,no,within-guardrails
s592,9,Nature and animals,Sophisticated Tool Use of New Caledonian Crows,224,5,44.8,5.057,17.49,0.45,38.57,1,,no,within-guardrails
s593,10,Nature and animals,Extremophile Organisms Redefining the Boundaries of Life,271,5,54.2,4.995,16.73,2.23,46.1,2,,no,within-guardrails
s594,10,Nature and animals,The Epigenetic Inheritance of Environmental Memory,279,5,55.8,5.007,17.33,2.89,51.99,1,,yes,syntax-review
s595,1,World affairs,A New Bridge,27,6,4.5,5.911,3.7,0.0,7.41,0,long-words,no,vocabulary-review
s596,1,World affairs,Sharing Food,27,6,4.5,5.722,3.7,0.0,22.22,0,long-words,no,vocabulary-review
s597,2,World affairs,The Community Clean-Up Day,123,5,24.6,5.541,4.88,0.0,22.76,0,long-words,yes,vocabulary-review
s598,3,World affairs,School Supply Drive,123,5,24.6,5.343,5.69,0.0,39.84,0,long-words,yes,vocabulary-review
s599,3,World affairs,Town's First Community Center,159,5,31.8,5.335,10.69,0.63,32.7,0,low-frequency|long-words,yes,priority-review
s600,3,World affairs,The Volunteer Tutoring Program,162,5,32.4,5.428,8.07,0.0,32.92,1,long-words,yes,vocabulary-review
s601,4,World affairs,City's Bike Lane Expansion,184,5,36.8,5.279,8.15,0.0,37.5,0,long-words,yes,vocabulary-review
s602,6,World affairs,Rural Internet Access Initiative,176,5,35.2,5.038,11.36,0.57,50.0,0,long-words,yes,vocabulary-review
s603,6,World affairs,The Cooperative Housing Model,217,5,43.4,5.122,12.44,0.92,45.62,0,long-words,yes,vocabulary-review
s604,8,World affairs,Municipal Composting Program,204,5,40.8,5.154,10.78,3.43,46.08,0,long-words,no,vocabulary-review
s605,8,World affairs,Cross-Border Water Management Agreement,227,5,45.4,5.111,14.54,0.44,46.26,0,long-words,yes,vocabulary-review
s606,6,World affairs,The Regional Renewable Energy Cooperative,198,5,39.6,5.064,15.15,1.01,48.48,0,low-frequency|long-words,yes,priority-review
s607,8,World affairs,National Apprenticeship Modernization Program,206,5,41.2,4.861,16.02,1.94,57.28,0,long-words,no,vocabulary-review
s608,7,World affairs,Multi-Municipal Emergency Medical Service,206,5,41.2,5.01,16.02,1.94,50.49,0,long-words,yes,vocabulary-review
s609,8,World affairs,The National Community Land Trust Initiative,259,5,51.8,5.128,9.27,0.77,39.0,0,,yes,syntax-review
s610,8,World affairs,Regional Circular Economy Partnership,218,5,43.6,5.115,10.09,0.92,51.38,0,long-words,yes,vocabulary-review
s611,9,World affairs,International Knowledge-Sharing Network for Sustainable Agriculture,260,5,52.0,5.01,13.08,0.77,51.92,0,long-words,yes,vocabulary-review
s612,9,World affairs,The Federated Approach to Regional Refugee Resettlement,235,5,47.0,4.957,20.0,3.83,57.02,0,long-words,yes,vocabulary-review
s613,10,World affairs,Polycentric Governance Model for Transboundary Environmental Management,333,5,66.6,4.914,16.52,4.8,54.65,0,long-words,yes,vocabulary-review
s614,10,World affairs,Deliberative Mini-Public Model for Contested Infrastructure Decisions,307,5,61.4,4.944,13.03,5.86,53.42,0,long-words,yes,vocabulary-review
s615,1,Everyday life,A Cup of Coffee,28,6,4.67,5.888,0.0,0.0,0.0,0,,no,within-guardrails
s616,1,Everyday life,Cleaning My Room,30,6,5.0,5.997,3.33,0.0,0.0,0,,no,within-guardrails
s617,2,Everyday life,Forgotten Birthday Card,98,5,19.6,5.532,8.42,0.0,17.89,1,low-frequency|long-words,yes,priority-review
s618,2,Everyday life,The New Kitchen Gadget,106,5,21.2,5.418,9.62,0.96,20.19,1,low-frequency|long-words,yes,priority-review
s619,3,Everyday life,Surprise Visit,132,5,26.4,5.572,6.25,0.78,20.31,2,long-words,yes,vocabulary-review
s620,3,Everyday life,Community Garden Plot,132,5,26.4,5.343,14.73,0.78,31.01,2,low-frequency|long-words,yes,priority-review
s621,4,Everyday life,The Unexpected Career Change,180,5,36.0,5.425,9.09,0.57,28.41,2,long-words,yes,vocabulary-review
s622,4,Everyday life,Long-Distance Friendship,165,5,33.0,5.459,4.29,0.0,31.29,2,long-words,yes,vocabulary-review
s623,5,Everyday life,Inherited Responsibility,194,5,38.8,5.388,8.95,1.58,33.16,1,long-words,yes,vocabulary-review
s624,5,Everyday life,The Roommate Situation,170,5,34.0,5.246,13.66,1.24,39.75,4,low-frequency|long-words,yes,priority-review
s625,6,Everyday life,Family Business Succession,210,5,42.0,5.5,4.9,0.0,31.86,2,long-words,yes,vocabulary-review
s626,6,Everyday life,Blended Family Adjustment,185,5,37.0,5.405,11.05,1.1,32.6,2,long-words,yes,vocabulary-review
s627,7,Everyday life,The Caregiver's Difficult Balance,199,5,39.8,5.238,10.82,2.58,38.66,2,long-words,yes,vocabulary-review
s628,7,Everyday life,Empty Nest Transition,224,5,44.8,5.464,10.41,1.36,28.96,1,,yes,syntax-review
s629,8,Everyday life,Reconciliation After Decades of Silence,233,5,46.6,5.317,12.66,2.18,32.75,2,,yes,syntax-review
s630,8,Everyday life,The Late-Life Career Reinvention,239,5,47.8,5.354,10.68,0.85,38.03,1,,yes,syntax-review
s631,9,Everyday life,Multigenerational Household Experiment,266,5,53.2,5.374,8.46,1.92,37.31,1,,yes,syntax-review
s632,9,Everyday life,Friendship Tested by Financial Success,249,5,49.8,5.274,10.04,2.09,40.59,3,,yes,syntax-review
s633,10,Everyday life,The Inheritance That Revealed a Hidden Family History,299,5,59.8,5.433,8.22,0.68,33.9,2,,yes,syntax-review
s634,10,Everyday life,Decades-Long Correspondence With a Childhood Pen Pal,288,5,57.6,5.332,11.19,1.05,31.12,1,,yes,syntax-review
s635,1,History,Old Tower,32,6,5.33,5.654,3.12,0.0,9.38,0,long-words,no,vocabulary-review
s636,1,History,The First Trade,31,6,5.17,5.751,0.0,0.0,6.45,0,long-words,no,vocabulary-review
s637,2,History,Town Crier,131,5,26.2,5.401,11.72,2.34,25.0,2,low-frequency|very-low-frequency|long-words,yes,priority-review
s638,4,History,Traveling Peddler,146,5,29.2,5.148,13.29,3.5,34.27,1,low-frequency|very-low-frequency|long-words,yes,priority-review
s639,3,History,The Lighthouse Keeper's Daughter,179,5,35.8,5.271,8.57,1.14,30.86,2,long-words,yes,vocabulary-review
s640,5,History,Orphan Clockmaker,190,5,38.0,5.142,16.22,3.24,40.54,2,low-frequency|very-low-frequency|long-words,yes,priority-review
s641,4,History,Printer Who Risked Everything,209,5,41.8,5.329,12.25,0.49,39.71,2,low-frequency|long-words,yes,priority-review
s642,5,History,The Midwife's Secret Knowledge,225,5,45.0,5.218,9.91,0.45,40.99,2,long-words,yes,vocabulary-review
s643,5,History,Interpreter Who Prevented a War,225,5,45.0,5.153,19.73,1.35,43.5,1,low-frequency|long-words,yes,priority-review
s644,8,History,Astronomer Who Corrected an Ancient Error,224,5,44.8,5.153,16.51,0.46,47.71,2,long-words,yes,vocabulary-review
s645,8,History,The Diplomat's Unconventional Peace Proposal,231,5,46.2,5.074,16.3,0.88,51.98,2,long-words,yes,vocabulary-review
