id,level,topic,title,word_count,sentence_count,avg_sentence_words,mean_zipf_frequency,low_frequency_pct,very_low_frequency_pct,long_word_pct,probable_proper_noun_types,lexical_flags,syntax_flag,status
s951,9,World affairs,When Sanctions Reach the Pharmacy,243,17,14.41,5.373,14.29,0.41,33.88,0,,no,within-guardrails
s952,9,World affairs,The Politics of a Digital Identity,236,16,14.75,5.445,9.32,0.0,27.97,0,,no,within-guardrails
s953,9,World affairs,Small States at the Climate Table,247,15,16.47,5.458,9.43,0.0,27.46,1,,no,within-guardrails
s954,9,Everyday life,A Name Corrected Kindly,218,16,13.69,5.686,8.74,0.97,17.96,6,,no,within-guardrails
s955,9,Everyday life,Caring from Another City,227,18,12.61,5.443,9.86,0.0,20.19,4,,no,within-guardrails
s956,9,Everyday life,The Promotion Nobody Discussed,220,16,13.88,5.652,8.22,0.0,22.83,2,,no,within-guardrails
s957,9,Everyday life,When the Group Chat Never Sleeps,235,19,12.42,5.499,9.32,0.85,22.46,0,,no,within-guardrails
s958,9,Everyday life,The Inheritance Conversation,231,18,12.83,5.618,6.7,0.0,20.09,3,,no,within-guardrails
s959,9,History,The Archive and the Missing Workers,225,18,12.5,5.295,13.36,0.92,27.65,5,,no,within-guardrails
s960,9,History,The Quarantine Island Debate,230,16,14.38,5.357,13.48,1.3,29.13,0,,no,within-guardrails
s961,9,History,Printing the Reformation,236,18,13.11,5.468,9.44,0.0,24.03,2,,no,within-guardrails
s962,9,History,The Haitian Revolution in Atlantic History,244,16,15.19,5.462,13.89,3.24,30.56,16,,no,within-guardrails
s963,9,Science,Mapping an Exoplanet's Air,233,16,14.56,5.401,12.02,0.43,26.18,0,,no,within-guardrails
s964,9,Science,The Plastic-Eating Enzyme,237,17,14.24,5.468,8.33,0.0,22.92,2,,no,within-guardrails
s965,9,Science,A Forest Model Meets a Drought,221,16,14.0,5.383,9.38,0.45,21.43,0,,no,within-guardrails
s966,9,Science,The Replication Conversation,228,15,15.33,5.565,10.0,0.43,28.26,0,,no,within-guardrails
s967,9,Science,Gene Drives and Ecological Consent,247,17,14.53,5.419,10.12,0.0,25.51,0,,no,within-guardrails
s968,10,Fantasy/stories,The House That Edited Its Guests,323,25,12.96,5.521,13.96,1.62,19.48,7,,no,within-guardrails
s969,10,Fantasy/stories,A Parliament of Ghosts,305,23,13.3,5.458,15.23,1.32,26.16,2,,no,within-guardrails
s970,10,Fantasy/stories,The Cartographer's Doubt,297,25,11.88,5.374,14.24,2.08,24.65,3,,no,within-guardrails
s971,10,Fantasy/stories,The Library at the End of Probability,300,24,12.5,5.529,12.24,1.36,27.21,3,,no,within-guardrails
s972,10,Famous books,Anna Karenina and the Social Gaze,291,18,16.28,5.472,14.84,1.77,23.32,6,,no,within-guardrails
s973,10,Famous books,Gulliver Among Perfect Planners,274,20,13.8,5.306,18.63,0.76,31.94,7,,no,within-guardrails
s974,10,Famous books,The Count Builds a Second Life,261,19,14.11,5.635,8.63,1.18,20.39,9,,no,within-guardrails
s975,10,Famous books,Don Quixote Reads the World,276,19,14.53,5.379,14.83,1.14,22.43,7,,no,within-guardrails
s976,10,Famous books,Middlemarch and the Web of Consequence,269,21,12.86,5.326,15.44,3.47,28.19,9,,no,within-guardrails
s977,10,Nature and animals,Urban Leopards at the Boundary,271,18,15.11,5.276,13.11,1.87,27.72,3,,no,within-guardrails
s978,10,Nature and animals,The Salmon's Inherited Compass,254,17,14.94,5.342,12.7,2.38,28.17,2,,no,within-guardrails
s979,10,Nature and animals,Grasslands Without a Single Balance,265,18,14.78,5.39,14.45,1.9,22.43,3,,no,within-guardrails
s980,10,Nature and animals,The Moral Distance of Rewilding,265,19,14.0,5.417,12.6,1.15,29.01,3,,no,within-guardrails
s981,10,World affairs,A Currency Crisis in Daily Life,263,20,13.2,5.369,12.12,1.52,28.03,0,,no,within-guardrails
s982,10,World affairs,The Border as an Ecosystem,250,19,13.32,5.24,13.94,0.8,28.29,1,,no,within-guardrails
s983,10,World affairs,Who Governs the Algorithm,273,17,16.18,5.613,9.82,0.0,24.73,0,,no,within-guardrails
s984,10,World affairs,Debt After Disaster,263,17,15.59,5.192,16.03,0.0,32.82,1,,no,within-guardrails
s985,10,World affairs,The Diplomacy of Semiconductor Supply,259,19,13.68,5.251,12.55,2.75,34.51,4,,no,within-guardrails
s986,10,Everyday life,The Commute That Defined the Job,262,19,13.84,5.591,7.75,0.39,20.93,3,,no,within-guardrails
s987,10,Everyday life,A Friendship After Disagreement,248,19,13.05,5.634,8.75,1.25,22.08,3,,no,within-guardrails
s988,10,Everyday life,The Family Archive in a Drawer,248,21,11.71,5.499,11.57,0.83,23.55,2,,no,within-guardrails
s989,10,Everyday life,Rest as a Shared Obligation,267,19,14.05,5.455,9.4,0.75,25.56,1,,no,within-guardrails
s990,10,History,Counting a Colonial Population,262,18,14.56,5.502,10.81,0.39,30.89,3,,no,within-guardrails
s991,10,History,Railways and Standard Time,249,19,13.11,5.427,9.43,0.41,26.64,3,,no,within-guardrails
s992,10,History,The Grain Tax and Political Legitimacy,263,18,14.67,5.379,14.07,1.52,25.48,1,,no,within-guardrails
s993,10,History,Memory After Civil War,263,18,14.61,5.396,11.79,0.76,28.14,0,,no,within-guardrails
s994,10,History,The Non-Aligned Choice,260,16,16.5,5.421,15.57,2.05,31.56,13,,no,within-guardrails
s995,10,History,The History Hidden in Household Accounts,263,19,14.0,5.484,6.39,0.0,24.81,0,,no,within-guardrails
s996,10,Science,Quantum Sensors Outside the Laboratory,273,18,15.22,5.363,10.7,0.74,33.21,1,,no,within-guardrails
s997,10,Science,The Causal Puzzle of Nutrition,266,18,14.89,5.328,13.06,0.0,26.87,0,,no,within-guardrails
s998,10,Science,Artificial Intelligence Finds a Protein Shape,251,19,13.37,5.26,13.78,2.36,37.4,0,,no,within-guardrails
s999,10,Science,The Dark Matter Inference,253,18,14.28,5.461,13.62,0.39,29.57,0,,no,within-guardrails
s1000,10,Science,Editing Embryos and Future Persons,321,19,17.05,5.398,12.15,0.62,26.79,2,,no,within-guardrails
s1001,1,Mystery and adventure,The Quiet Brass Key,84,9,9.33,6.012,2.5,0.0,2.5,2,,no,within-guardrails
s1002,1,Mystery and adventure,The Quiet School Bell,56,7,8.0,5.963,0.0,0.0,0.0,1,,no,within-guardrails
s1003,1,Mystery and adventure,The Quiet Red Violin,56,7,8.14,5.957,5.45,0.0,1.82,1,low-frequency,no,vocabulary-review
s1004,1,Mystery and adventure,The Quiet Recipe Book,61,7,8.71,6.135,0.0,0.0,0.0,1,,no,within-guardrails
s1005,1,Mystery and adventure,The Quiet Silver Ticket,57,7,8.14,5.978,1.75,0.0,5.26,0,long-words,no,vocabulary-review
s1006,1,Mystery and adventure,The Quiet Garden Map,66,6,11.0,5.983,4.69,0.0,3.12,1,,no,within-guardrails
s1007,1,Mystery and adventure,The Quiet Museum Coin,56,7,8.0,5.95,1.85,0.0,1.85,1,,no,within-guardrails
s1008,1,Mystery and adventure,The Quiet Blue Lantern,58,7,8.29,5.987,3.57,0.0,3.57,1,,no,within-guardrails
s1009,1,Mystery and adventure,The Quiet Harbor Flag,56,7,8.0,6.028,1.85,0.0,0.0,1,,no,within-guardrails
s1010,1,Mystery and adventure,The Quiet Library Card,59,7,8.43,6.068,1.72,0.0,3.45,1,,no,within-guardrails
s1011,1,Mystery and adventure,The Quiet Glass Button,77,9,8.67,5.895,2.7,0.0,4.05,2,,no,within-guardrails
s1012,1,Mystery and adventure,The Quiet Clock Hand,57,7,8.14,5.926,0.0,0.0,0.0,1,,no,within-guardrails
s1013,1,Mystery and adventure,The Quiet Painted Shell,56,7,8.0,6.053,0.0,0.0,0.0,1,,no,within-guardrails
s1014,1,Mystery and adventure,The Quiet Paper Crown,59,7,8.43,6.029,0.0,0.0,0.0,1,,no,within-guardrails
s1015,1,Mystery and adventure,The Quiet Green Bicycle,58,7,8.29,5.901,5.17,0.0,3.45,0,low-frequency,no,vocabulary-review
s1016,1,Mystery and adventure,The Quiet Stone Bird,64,6,10.67,5.994,1.59,0.0,1.59,1,,no,within-guardrails
s1017,1,Mystery and adventure,The Quiet Sealed Letter,57,7,8.14,6.015,0.0,0.0,0.0,1,,no,within-guardrails
s1018,1,Mystery and adventure,The Quiet Gold Spoon,55,7,7.86,6.036,5.66,0.0,0.0,1,low-frequency,no,vocabulary-review
s1019,1,Mystery and adventure,The Quiet Empty Frame,56,7,8.14,5.983,0.0,0.0,1.82,1,,no,within-guardrails
s1020,1,Mystery and adventure,The Quiet Roof Footprint,59,7,8.43,6.018,0.0,0.0,3.39,0,,no,within-guardrails
s1021,2,Mystery and adventure,The Quiet River Notebook,77,9,8.56,5.996,2.7,0.0,2.7,1,,no,within-guardrails
s1022,2,Mystery and adventure,The Quiet Market Whistle,77,9,8.56,5.918,4.0,0.0,2.67,1,,no,within-guardrails
s1023,2,Mystery and adventure,The Quiet Black Umbrella,61,6,10.17,5.784,6.9,0.0,10.34,1,long-words,no,vocabulary-review
s1024,2,Mystery and adventure,The Quiet Orchard Box,74,9,8.22,5.957,0.0,0.0,0.0,1,,no,within-guardrails
s1025,2,Mystery and adventure,The Quiet Theater Mask,75,9,8.33,6.057,0.0,0.0,0.0,1,,no,within-guardrails
s1026,2,Mystery and adventure,The Quiet Mountain Radio,76,9,8.44,6.06,0.0,0.0,0.0,1,,no,within-guardrails
s1027,2,Mystery and adventure,The Quiet Bakery Window,79,9,8.78,5.984,0.0,0.0,2.6,1,,no,within-guardrails
s1028,2,Mystery and adventure,The Quiet Farm Gate,79,9,8.78,5.842,4.0,0.0,2.67,2,,no,within-guardrails
s1029,2,Mystery and adventure,The Quiet Music Box,81,9,9.0,5.998,0.0,0.0,0.0,1,,no,within-guardrails
s1030,2,Mystery and adventure,The Quiet Lake Light,74,9,8.22,5.968,2.82,0.0,1.41,1,,no,within-guardrails
s1031,2,Mystery and adventure,The Quiet Wooden Compass,78,9,8.67,5.981,5.33,0.0,0.0,1,,no,within-guardrails
s1032,2,Mystery and adventure,The Hidden Brass Key,81,9,9.0,6.092,0.0,0.0,0.0,1,,no,within-guardrails
s1033,2,Mystery and adventure,The Hidden School Bell,74,9,8.22,5.97,0.0,0.0,0.0,1,,no,within-guardrails
s1034,2,Mystery and adventure,The Hidden Red Violin,77,9,8.56,6.004,4.05,0.0,0.0,1,,no,within-guardrails
s1035,2,Mystery and adventure,The Hidden Recipe Book,80,9,9.0,6.041,0.0,0.0,3.8,1,,no,within-guardrails
s1036,2,Mystery and adventure,The Hidden Silver Ticket,78,9,8.67,5.885,4.05,0.0,4.05,2,,no,within-guardrails
s1037,2,Mystery and adventure,The Hidden Garden Map,73,9,8.11,6.005,2.86,0.0,1.43,1,,no,within-guardrails
s1038,2,Mystery and adventure,The Hidden Museum Coin,74,9,8.22,5.981,1.41,0.0,1.41,1,,no,within-guardrails
s1039,2,Mystery and adventure,The Hidden Blue Lantern,79,9,8.78,5.992,1.32,0.0,2.63,1,,no,within-guardrails
s1040,2,Mystery and adventure,The Hidden Harbor Flag,75,9,8.33,5.958,2.74,0.0,4.11,1,,no,within-guardrails
s1041,3,Mystery and adventure,The Hidden Library Card,122,10,12.2,5.85,5.74,0.0,12.3,0,,no,within-guardrails
s1042,3,Mystery and adventure,The Hidden Glass Button,125,9,13.89,5.793,3.25,0.0,14.63,1,long-words,no,vocabulary-review
s1043,3,Mystery and adventure,The Hidden Clock Hand,115,10,11.5,5.786,6.31,0.9,8.11,2,,no,within-guardrails
s1044,3,Mystery and adventure,The Hidden Painted Shell,117,9,13.0,5.735,7.02,0.88,11.4,1,,no,within-guardrails
s1045,3,Mystery and adventure,The Hidden Paper Crown,111,10,11.1,5.786,6.54,0.0,3.74,1,,no,within-guardrails
s1046,3,Mystery and adventure,The Hidden Green Bicycle,113,9,12.56,5.729,9.01,0.9,11.71,1,low-frequency,no,vocabulary-review
s1047,3,Mystery and adventure,The Hidden Stone Bird,116,9,12.89,5.718,3.54,0.0,15.04,1,long-words,no,vocabulary-review
s1048,3,Mystery and adventure,The Hidden Sealed Letter,124,10,12.4,5.912,4.2,0.0,3.36,2,,no,within-guardrails
s1049,3,Mystery and adventure,The Hidden Gold Spoon,111,9,12.33,5.673,10.19,0.0,11.11,1,low-frequency,no,vocabulary-review
s1050,3,Mystery and adventure,The Hidden Empty Frame,121,11,11.0,5.74,2.56,0.0,4.27,1,,no,within-guardrails
s1051,3,Mystery and adventure,The Hidden Roof Footprint,110,9,12.22,5.63,10.09,0.0,12.84,1,low-frequency,no,vocabulary-review
s1052,3,Mystery and adventure,The Hidden River Notebook,114,11,10.36,5.915,2.7,0.0,4.5,1,,no,within-guardrails
s1053,3,Mystery and adventure,The Hidden Market Whistle,117,9,13.0,5.702,10.53,0.88,7.02,2,low-frequency,no,vocabulary-review
s1054,3,Mystery and adventure,The Hidden Black Umbrella,117,10,11.7,5.67,8.85,0.0,19.47,1,long-words,no,vocabulary-review
s1055,3,Mystery and adventure,The Hidden Orchard Box,110,9,12.22,5.781,2.8,0.0,4.67,1,,no,within-guardrails
s1056,3,Mystery and adventure,The Hidden Theater Mask,118,10,11.8,5.682,3.45,0.0,13.79,1,,no,within-guardrails
s1057,3,Mystery and adventure,The Hidden Mountain Radio,115,9,12.78,5.713,5.31,0.0,17.7,1,long-words,no,vocabulary-review
s1058,3,Mystery and adventure,The Hidden Bakery Window,111,9,12.33,5.886,4.67,0.0,4.67,2,,no,within-guardrails
s1059,3,Mystery and adventure,The Hidden Farm Gate,126,10,12.6,5.671,9.84,0.0,7.38,1,low-frequency,no,vocabulary-review
s1060,3,Mystery and adventure,The Hidden Music Box,124,10,12.4,5.747,2.48,0.0,7.44,1,,no,within-guardrails
s1061,4,Mystery and adventure,The Hidden Lake Light,135,10,13.5,5.684,6.82,0.0,16.67,1,,no,within-guardrails
s1062,4,Mystery and adventure,The Hidden Wooden Compass,132,12,11.0,5.677,7.87,0.0,5.51,1,,no,within-guardrails
s1063,4,Mystery and adventure,The Silver Brass Key,133,10,13.3,5.91,6.15,0.0,6.15,2,,no,within-guardrails
s1064,4,Mystery and adventure,The Silver School Bell,143,12,11.92,5.796,5.07,0.0,10.87,1,,no,within-guardrails
s1065,4,Mystery and adventure,The Silver Red Violin,135,11,12.36,5.772,6.82,0.0,7.58,1,,no,within-guardrails
s1066,4,Mystery and adventure,The Silver Recipe Book,146,12,12.17,5.753,7.64,2.08,12.5,1,very-low-frequency,no,vocabulary-review
s1067,4,Mystery and adventure,The Silver Silver Ticket,131,9,14.56,5.864,3.1,0.0,14.73,1,,no,within-guardrails
s1068,4,Mystery and adventure,The Silver Garden Map,137,11,12.45,5.928,5.26,0.0,6.02,2,,no,within-guardrails
s1069,4,Mystery and adventure,The Silver Museum Coin,137,10,13.7,5.783,7.52,0.0,10.53,1,,no,within-guardrails
s1070,4,Mystery and adventure,The Silver Blue Lantern,139,12,11.58,5.795,8.15,0.74,6.67,1,,no,within-guardrails
s1071,4,Mystery and adventure,The Silver Harbor Flag,143,11,13.0,5.813,5.71,0.0,7.86,1,,no,within-guardrails
s1072,4,Mystery and adventure,The Silver Library Card,139,10,13.9,5.803,2.94,0.0,14.71,1,,no,within-guardrails
s1073,4,Mystery and adventure,The Silver Glass Button,137,11,12.55,5.912,6.02,0.0,6.02,2,,no,within-guardrails
s1074,4,Mystery and adventure,The Silver Clock Hand,132,10,13.2,5.647,6.98,0.78,13.95,1,,no,within-guardrails
s1075,4,Mystery and adventure,The Silver Painted Shell,134,12,11.17,5.787,3.88,0.78,6.2,1,,no,within-guardrails
s1076,4,Mystery and adventure,The Silver Paper Crown,132,10,13.2,5.761,6.06,0.0,10.61,0,,no,within-guardrails
s1077,4,Mystery and adventure,The Silver Green Bicycle,144,11,13.09,5.665,6.43,0.71,16.43,1,,no,within-guardrails
s1078,4,Mystery and adventure,The Silver Stone Bird,142,10,14.2,5.825,7.91,0.0,9.35,2,,no,within-guardrails
s1079,4,Mystery and adventure,The Silver Sealed Letter,139,11,12.64,5.764,2.96,0.0,13.33,1,,no,within-guardrails
s1080,4,Mystery and adventure,The Silver Gold Spoon,141,11,12.82,5.775,9.56,0.0,5.15,1,,no,within-guardrails
s1081,5,Mystery and adventure,The Silver Empty Frame,173,13,13.31,5.797,5.95,0.0,9.52,1,,no,within-guardrails
s1082,5,Mystery and adventure,The Silver Roof Footprint,175,14,12.5,5.704,9.41,0.0,8.24,1,,no,within-guardrails
s1083,5,Mystery and adventure,The Silver River Notebook,176,14,12.57,5.63,11.05,1.16,17.44,1,,no,within-guardrails
s1084,5,Mystery and adventure,The Silver Market Whistle,170,12,14.17,5.644,8.98,0.6,14.37,1,,no,within-guardrails
s1085,5,Mystery and adventure,The Silver Black Umbrella,177,14,12.64,5.851,8.77,0.0,10.53,2,,no,within-guardrails
s1086,5,Mystery and adventure,The Silver Orchard Box,173,12,14.42,5.699,5.88,0.0,11.18,1,,no,within-guardrails
s1087,5,Mystery and adventure,The Silver Theater Mask,184,15,12.27,5.807,1.68,0.0,10.61,1,,no,within-guardrails
s1088,5,Mystery and adventure,The Silver Mountain Radio,182,13,14.0,5.759,5.03,0.0,12.29,1,,no,within-guardrails
s1089,5,Mystery and adventure,The Silver Bakery Window,178,13,13.69,5.742,5.17,0.0,14.94,1,,no,within-guardrails
s1090,5,Mystery and adventure,The Silver Farm Gate,175,12,14.58,5.69,8.82,0.0,4.71,2,,no,within-guardrails
s1091,5,Mystery and adventure,The Silver Music Box,176,13,13.54,5.715,4.07,0.0,13.95,1,,no,within-guardrails
s1092,5,Mystery and adventure,The Silver Lake Light,174,13,13.38,5.86,4.73,0.0,7.69,1,,no,within-guardrails
s1093,5,Mystery and adventure,The Silver Wooden Compass,174,13,13.38,5.668,7.56,0.0,11.05,1,,no,within-guardrails
s1094,5,Mystery and adventure,The Last Brass Key,178,13,13.69,5.861,7.51,0.0,12.14,1,,no,within-guardrails
s1095,5,Mystery and adventure,The Last School Bell,178,14,12.71,5.835,2.31,0.0,6.94,1,,no,within-guardrails
s1096,6,Mystery and adventure,The Last Red Violin,200,15,13.33,5.77,7.18,0.0,10.77,1,,no,within-guardrails
s1097,6,Mystery and adventure,The Last Recipe Book,209,15,13.93,5.708,4.88,1.46,12.68,1,,no,within-guardrails
s1098,6,Mystery and adventure,The Last Silver Ticket,204,15,13.6,5.85,4.0,0.0,10.5,1,,no,within-guardrails
s1099,6,Mystery and adventure,The Last Garden Map,208,15,13.87,5.841,5.91,0.0,12.32,1,,no,within-guardrails
s1100,6,Mystery and adventure,The Last Museum Coin,212,15,14.13,5.832,3.38,0.0,8.21,2,,no,within-guardrails
s1101,6,Mystery and adventure,The Last Blue Lantern,205,16,12.81,5.824,9.05,1.01,9.05,1,,no,within-guardrails
s1102,6,Mystery and adventure,The Last Harbor Flag,196,15,13.07,5.763,4.19,0.0,8.38,1,,no,within-guardrails
s1103,6,Mystery and adventure,The Last Library Card,203,15,13.53,5.942,4.5,0.0,10.0,1,,no,within-guardrails
s1104,6,Mystery and adventure,The Last Glass Button,195,13,15.0,5.841,4.71,0.0,12.04,1,,no,within-guardrails
s1105,6,Mystery and adventure,The Last Clock Hand,199,15,13.27,5.815,5.67,0.52,9.28,2,,no,within-guardrails
s1106,6,Mystery and adventure,The Last Painted Shell,199,15,13.27,5.769,6.74,0.52,10.36,1,,no,within-guardrails
s1107,6,Mystery and adventure,The Last Paper Crown,204,16,12.75,5.79,5.56,0.0,7.07,1,,no,within-guardrails
s1108,6,Mystery and adventure,The Last Green Bicycle,197,15,13.13,5.763,9.33,1.04,10.36,1,,no,within-guardrails
s1109,6,Mystery and adventure,The Last Stone Bird,198,13,15.23,5.779,5.13,0.0,13.85,1,,no,within-guardrails
s1110,6,Mystery and adventure,The Last Sealed Letter,198,15,13.2,5.905,4.17,0.0,5.73,2,,no,within-guardrails
s1111,7,Mystery and adventure,The Last Gold Spoon,235,17,13.82,5.766,9.61,0.0,10.92,1,,no,within-guardrails
s1112,7,Mystery and adventure,The Last Empty Frame,223,16,13.94,5.782,4.59,0.0,8.26,2,,no,within-guardrails
s1113,7,Mystery and adventure,The Last Roof Footprint,223,17,13.12,5.71,11.06,0.0,12.9,1,,no,within-guardrails
s1114,7,Mystery and adventure,The Last River Notebook,226,17,13.29,5.655,6.79,0.45,14.48,1,,no,within-guardrails
s1115,7,Mystery and adventure,The Last Market Whistle,220,17,12.94,5.73,9.68,0.46,11.52,1,,no,within-guardrails
s1116,7,Mystery and adventure,The Last Black Umbrella,225,16,14.06,5.764,7.73,0.0,16.36,1,,no,within-guardrails
s1117,7,Mystery and adventure,The Last Orchard Box,226,17,13.29,5.769,6.82,0.0,8.64,2,,no,within-guardrails
s1118,7,Mystery and adventure,The Last Theater Mask,220,16,13.75,5.812,4.21,0.0,14.02,1,,no,within-guardrails
s1119,7,Mystery and adventure,The Last Mountain Radio,232,18,12.89,5.769,3.98,0.0,11.06,1,,no,within-guardrails
s1120,7,Mystery and adventure,The Last Bakery Window,234,17,13.76,5.801,8.7,0.0,10.0,1,,no,within-guardrails
s1121,7,Mystery and adventure,The Last Farm Gate,231,15,15.4,5.65,7.96,0.0,10.62,1,,no,within-guardrails
s1122,7,Mystery and adventure,The Last Music Box,230,17,13.53,5.902,5.83,0.0,4.93,2,,no,within-guardrails
s1123,7,Mystery and adventure,The Last Lake Light,227,15,15.13,5.782,5.86,0.0,12.61,1,,no,within-guardrails
s1124,7,Mystery and adventure,The Last Wooden Compass,226,18,12.56,5.713,8.18,0.0,8.18,1,,no,within-guardrails
s1125,7,Mystery and adventure,The Unseen Brass Key,231,16,14.44,5.86,4.87,0.0,8.85,2,,no,within-guardrails
s1126,8,Mystery and adventure,The Unseen School Bell,249,17,14.65,5.789,2.45,0.0,14.69,1,,no,within-guardrails
s1127,8,Mystery and adventure,The Unseen Red Violin,241,16,15.06,5.82,7.23,0.0,6.81,2,,no,within-guardrails
s1128,8,Mystery and adventure,The Unseen Recipe Book,246,17,14.47,5.67,6.22,1.66,14.94,1,,no,within-guardrails
s1129,8,Mystery and adventure,The Unseen Silver Ticket,252,17,14.82,5.939,4.05,0.0,7.69,1,,no,within-guardrails
s1130,8,Mystery and adventure,The Unseen Garden Map,252,17,14.82,5.831,6.83,0.0,12.45,1,,no,within-guardrails
s1131,8,Mystery and adventure,The Unseen Museum Coin,257,18,14.28,5.798,3.17,0.0,12.7,1,,no,within-guardrails
s1132,8,Mystery and adventure,The Unseen Blue Lantern,251,17,14.76,5.836,7.76,0.41,9.39,2,,no,within-guardrails
s1133,8,Mystery and adventure,The Unseen Harbor Flag,246,18,13.67,5.775,5.83,0.0,11.67,1,,no,within-guardrails
s1134,8,Mystery and adventure,The Unseen Library Card,246,17,14.47,5.816,3.75,0.0,10.83,1,,no,within-guardrails
s1135,8,Mystery and adventure,The Unseen Glass Button,252,18,14.0,5.833,3.63,0.0,10.48,1,,no,within-guardrails
s1136,9,Mystery and adventure,The Unseen Clock Hand,273,20,13.65,5.79,6.02,0.75,10.53,1,,no,within-guardrails
s1137,9,Mystery and adventure,The Unseen Painted Shell,268,19,14.11,5.755,4.92,0.76,11.74,1,,no,within-guardrails
s1138,9,Mystery and adventure,The Unseen Paper Crown,270,18,15.0,5.788,3.76,0.0,12.41,1,,no,within-guardrails
s1139,9,Mystery and adventure,The Unseen Green Bicycle,262,18,14.56,5.794,7.42,0.39,8.59,2,,no,within-guardrails
s1140,9,Mystery and adventure,The Unseen Stone Bird,267,18,14.83,5.796,5.73,0.0,12.98,1,,no,within-guardrails
s1141,9,Mystery and adventure,The Unseen Sealed Letter,269,19,14.16,5.894,2.66,0.0,7.98,1,,no,within-guardrails
s1142,9,Mystery and adventure,The Unseen Gold Spoon,264,18,14.67,5.734,9.23,0.0,10.77,1,,no,within-guardrails
s1143,9,Mystery and adventure,The Unseen Empty Frame,264,19,13.89,5.768,4.25,0.0,12.74,1,,no,within-guardrails
s1144,9,Mystery and adventure,The Unseen Roof Footprint,266,18,14.78,5.734,9.65,0.0,11.97,2,,no,within-guardrails
s1145,9,Mystery and adventure,The Unseen River Notebook,263,19,13.84,5.639,6.61,0.39,16.34,1,,no,within-guardrails
s1146,10,Mystery and adventure,The Unseen Market Whistle,288,20,14.4,5.751,11.74,0.71,7.83,2,,no,within-guardrails
s1147,10,Mystery and adventure,The Unseen Black Umbrella,294,21,14.0,5.755,8.71,0.0,16.38,1,,no,within-guardrails
s1148,10,Mystery and adventure,The Unseen Orchard Box,289,21,13.76,5.782,6.38,0.0,7.45,1,,no,within-guardrails
s1149,10,Mystery and adventure,The Unseen Theater Mask,302,21,14.38,5.767,4.38,0.0,13.13,1,,no,within-guardrails
s1150,10,Mystery and adventure,The Unseen Mountain Radio,300,20,15.0,5.784,5.08,0.0,15.93,1,,no,within-guardrails
s1151,10,Mystery and adventure,The Unseen Bakery Window,296,20,14.8,5.832,7.61,0.0,8.3,2,,no,within-guardrails
s1152,10,Mystery and adventure,The Unseen Farm Gate,286,19,15.05,5.697,8.93,0.0,10.0,1,,no,within-guardrails
s1153,10,Mystery and adventure,The Unseen Music Box,286,20,14.3,5.846,3.93,0.0,7.86,1,,no,within-guardrails
s1154,10,Mystery and adventure,The Unseen Lake Light,286,19,15.05,5.766,6.05,0.0,12.46,1,,no,within-guardrails
s1155,10,Mystery and adventure,The Unseen Wooden Compass,302,21,14.38,5.688,7.74,0.0,12.79,1,,no,within-guardrails
s1156,1,Travel and culture,An Unexpected Day in Kyoto,69,8,8.62,6.013,0.0,0.0,3.08,2,,no,within-guardrails
s1157,1,Travel and culture,An Unexpected Day in Seoul,65,7,9.29,6.019,0.0,0.0,1.67,3,,no,within-guardrails
s1158,1,Travel and culture,An Unexpected Day in Taipei,64,7,9.14,6.08,0.0,0.0,0.0,3,,no,within-guardrails
s1159,1,Travel and culture,An Unexpected Day in Hanoi,62,7,8.86,6.059,0.0,0.0,0.0,3,,no,within-guardrails
s1160,1,Travel and culture,An Unexpected Day in Chiang Mai,63,7,9.0,6.184,0.0,0.0,0.0,4,,no,within-guardrails
s1161,1,Travel and culture,An Unexpected Day in Singapore,70,8,8.75,6.049,0.0,0.0,3.03,2,,no,within-guardrails
s1162,1,Travel and culture,An Unexpected Day in Delhi,64,7,9.14,6.089,0.0,0.0,3.39,3,,no,within-guardrails
s1163,1,Travel and culture,An Unexpected Day in Istanbul,61,7,8.71,6.106,3.57,0.0,1.79,3,,no,within-guardrails
s1164,1,Travel and culture,An Unexpected Day in Athens,62,7,8.86,6.097,0.0,0.0,0.0,3,,no,within-guardrails
s1165,1,Travel and culture,An Unexpected Day in Rome,62,7,8.86,6.12,1.75,0.0,1.75,3,,no,within-guardrails
s1166,1,Travel and culture,An Unexpected Day in Lisbon,74,8,9.25,6.036,2.86,0.0,2.86,2,,no,within-guardrails
s1167,1,Travel and culture,An Unexpected Day in Reykjavik,65,7,9.29,6.108,1.67,0.0,0.0,3,,no,within-guardrails
s1168,1,Travel and culture,An Unexpected Day in Nairobi,62,7,8.86,6.105,0.0,0.0,1.75,3,,no,within-guardrails
s1169,1,Travel and culture,An Unexpected Day in Cape Town,61,7,8.71,6.029,0.0,0.0,0.0,4,,no,within-guardrails
s1170,1,Travel and culture,An Unexpected Day in Marrakech,67,7,9.57,6.03,0.0,0.0,1.61,3,,no,within-guardrails
s1171,1,Travel and culture,An Unexpected Day in Mexico City,73,8,9.12,6.006,0.0,0.0,2.94,3,,no,within-guardrails
s1172,1,Travel and culture,An Unexpected Day in Lima,65,7,9.29,6.15,0.0,0.0,1.67,3,,no,within-guardrails
s1173,1,Travel and culture,An Unexpected Day in Buenos Aires,62,7,8.86,6.1,1.82,0.0,3.64,4,,no,within-guardrails
s1174,1,Travel and culture,An Unexpected Day in Vancouver,63,7,9.0,5.988,0.0,0.0,0.0,3,,no,within-guardrails
