id,level,topic,title,word_count,sentence_count,avg_sentence_words,mean_zipf_frequency,low_frequency_pct,very_low_frequency_pct,long_word_pct,probable_proper_noun_types,lexical_flags,syntax_flag,status
s798,8,World affairs,How Cities Adapt to Extreme Heat,197,16,12.31,5.332,11.64,0.0,24.87,1,,no,within-guardrails
s799,8,Everyday life,The Cost of Always Being Available,207,17,12.18,5.676,4.83,0.97,20.29,0,,no,within-guardrails
s800,8,Everyday life,How Small Habits Change a Week,209,18,11.61,5.662,4.41,0.0,15.69,3,,no,within-guardrails
s801,8,History,The Partition of India,193,12,16.08,5.627,6.18,0.0,28.09,11,,no,within-guardrails
s802,8,History,The Oil Crisis of 1973,199,16,12.44,5.493,7.69,0.0,28.72,3,,no,within-guardrails
s803,8,Science,How Gravitational Waves Are Detected,188,15,12.53,5.522,12.37,2.15,19.35,2,,no,within-guardrails
s804,8,Science,The Physics of a Greenhouse Planet,199,15,13.27,5.468,17.53,0.0,19.59,4,,no,within-guardrails
s805,8,Famous books,Wuthering Heights: Catherine and Heathcliff,199,15,13.27,5.735,6.59,0.0,17.03,10,,no,within-guardrails
s806,8,Famous books,Raskolnikov's Terrible Idea,193,15,12.87,5.76,5.43,1.09,16.85,6,,no,within-guardrails
s807,9,Fantasy/stories,The Memory Merchant,259,21,12.33,5.84,3.53,0.0,15.69,2,,no,within-guardrails
s808,9,Fantasy/stories,The Last Interpreter of Dreams,230,22,10.45,5.592,8.11,0.0,22.07,2,,no,within-guardrails
s809,9,Nature and animals,The Ecology of a Vanishing Wetland,220,20,11.0,5.36,16.36,0.0,25.91,0,,no,within-guardrails
s810,9,Nature and animals,The Evolution of Cooperation in Animals,209,22,9.5,5.416,11.22,0.0,26.83,3,,no,within-guardrails
s811,9,World affairs,The Politics of Water Across Borders,223,19,11.74,5.441,10.36,0.45,29.73,1,,no,within-guardrails
s812,9,World affairs,Why International Agreements Need Trust,214,18,11.89,5.509,6.07,0.0,29.91,0,,no,within-guardrails
s813,9,Everyday life,The Social Rules of Shared Spaces,211,19,11.11,5.571,9.05,0.48,23.33,1,,no,within-guardrails
s814,9,Everyday life,Why Modern Convenience Can Create New Stress,206,15,13.73,5.587,5.91,0.99,16.75,1,,no,within-guardrails
s815,9,History,The Congress of Vienna and the Balance of Power,215,16,13.44,5.555,9.85,1.97,29.56,9,,no,within-guardrails
s816,9,History,Decolonization After the Second World War,208,16,13.0,5.348,10.22,0.0,37.63,16,,no,within-guardrails
s817,9,Science,Why Complex Systems Become Unpredictable,216,19,11.37,5.492,10.75,0.47,25.23,1,,no,within-guardrails
s818,9,Science,How Scientists Estimate the Age of the Universe,216,15,14.4,5.653,6.48,2.31,25.0,0,,no,within-guardrails
s819,9,Famous books,Middlemarch: Dorothea's Idealism,209,16,13.06,5.573,10.61,1.01,23.23,5,,no,within-guardrails
s820,9,Famous books,The Brothers Karamazov: A Family in Conflict,208,18,11.56,5.583,8.63,0.0,22.84,8,,no,within-guardrails
s821,10,Fantasy/stories,The Republic of Forgotten Things,273,25,10.92,5.488,10.57,1.13,26.04,3,,no,within-guardrails
s822,10,Fantasy/stories,The Astronomer Who Mapped Impossible Stars,243,24,10.12,5.479,11.74,0.87,26.96,6,,no,within-guardrails
s823,10,Nature and animals,When Ecosystems Cross a Tipping Point,231,17,13.59,5.338,16.88,3.03,29.0,0,,no,within-guardrails
s824,10,Nature and animals,What Animal Intelligence Means for Us,231,17,13.59,5.334,12.99,0.43,28.14,0,,no,within-guardrails
s825,10,World affairs,The Limits of Economic Sanctions,217,16,13.56,5.371,13.55,0.47,35.05,1,,no,within-guardrails
s826,10,World affairs,How Demographic Change Reshapes Public Policy,214,17,12.59,5.247,10.33,0.0,32.39,1,,no,within-guardrails
s827,10,Everyday life,The Architecture of Attention in Daily Life,217,19,11.42,5.63,7.83,0.0,24.42,0,,no,within-guardrails
s828,10,Everyday life,What Ordinary Rituals Do for Identity,213,19,11.21,5.555,8.06,0.0,26.54,2,,no,within-guardrails
s829,10,History,How Industrialization Reorganized Time,206,20,10.3,5.354,15.35,3.47,30.69,3,,no,within-guardrails
s830,10,History,Why Empires Collapse in Different Ways,225,21,10.71,5.428,11.47,0.92,33.49,5,,no,within-guardrails
s831,10,Science,What Entropy Really Means,218,15,14.53,5.539,14.76,1.43,29.52,1,,no,within-guardrails
s832,10,Science,The Measurement Problem in Quantum Mechanics,227,17,13.35,5.402,12.89,1.78,31.11,1,,no,within-guardrails
s833,10,Famous books,Crime and Punishment: Guilt and Moral Freedom,221,16,13.81,5.537,12.15,0.47,23.83,4,,no,within-guardrails
s834,10,Famous books,Madame Bovary: Desire and Disillusionment,225,17,13.24,5.426,12.5,0.93,27.31,4,,no,within-guardrails
s835,1,Fantasy/stories,The Blue Door,61,8,7.62,5.856,1.69,0.0,0.0,1,,no,within-guardrails
s836,1,Fantasy/stories,A Star in a Cup,60,8,7.5,5.917,3.45,0.0,0.0,1,,no,within-guardrails
s837,1,Fantasy/stories,The Talking Hat,60,9,6.67,5.945,3.64,0.0,3.64,2,,no,within-guardrails
s838,1,Fantasy/stories,Ben and the Cloud,64,8,8.0,5.917,1.67,0.0,0.0,1,,no,within-guardrails
s839,1,Famous books,Heidi Finds a Home,64,7,9.14,5.918,3.23,0.0,4.84,1,,no,within-guardrails
s840,1,Famous books,The Secret Garden Wakes,60,7,8.57,5.804,3.51,0.0,3.51,1,,no,within-guardrails
s841,1,Famous books,Pinocchio Tells the Truth,61,8,7.62,5.966,1.79,0.0,1.79,2,,no,within-guardrails
s842,1,Famous books,Dorothy Follows the Road,62,6,10.33,6.025,3.39,0.0,3.39,2,,no,within-guardrails
s843,1,Famous books,Black Beauty Finds Rest,63,6,10.5,5.922,3.23,0.0,0.0,1,,no,within-guardrails
s844,1,Nature and animals,A Duck in the Rain,61,6,10.17,5.77,3.28,0.0,0.0,0,,no,within-guardrails
s845,1,Nature and animals,The Fox at Dawn,60,6,10.0,5.93,3.33,0.0,0.0,0,,no,within-guardrails
s846,1,Nature and animals,Turtle on the Road,58,7,8.29,5.83,6.9,0.0,0.0,0,low-frequency,no,vocabulary-review
s847,1,Nature and animals,The Bee's Map,59,7,8.43,5.806,6.78,0.0,0.0,0,low-frequency,no,vocabulary-review
s848,1,World affairs,Two Schools Share a Field,59,7,8.43,6.069,1.72,0.0,6.9,1,long-words,no,vocabulary-review
s849,1,World affairs,Water for Three Streets,61,7,8.71,5.908,0.0,0.0,4.92,0,,no,within-guardrails
s850,1,World affairs,The New Bus Route,62,7,8.86,6.107,1.61,0.0,4.84,0,,no,within-guardrails
s851,1,World affairs,A Market on Both Sides,62,7,8.86,5.824,1.61,0.0,1.61,0,,no,within-guardrails
s852,1,Everyday life,The Extra Lunch,68,7,9.71,6.057,0.0,0.0,0.0,1,,no,within-guardrails
s853,1,Everyday life,Morning at the Bakery,60,7,8.57,5.836,3.39,0.0,5.08,1,long-words,no,vocabulary-review
s854,1,Everyday life,The Lost Glove,59,7,8.43,5.901,7.02,0.0,1.75,1,low-frequency,no,vocabulary-review
s855,1,Everyday life,A Quiet Birthday,60,6,10.0,5.868,1.72,0.0,3.45,1,,no,within-guardrails
s856,1,History,A Message on Clay,58,6,9.67,5.894,0.0,0.0,0.0,0,,no,within-guardrails
s857,1,History,The Road to the Old Market,59,5,11.8,5.861,3.39,0.0,0.0,0,,no,within-guardrails
s858,1,History,A Sailor Reads the Stars,59,6,9.83,5.981,3.39,0.0,1.69,0,,no,within-guardrails
s859,1,Science,Why Ice Floats,57,6,9.5,5.939,3.51,0.0,0.0,0,,no,within-guardrails
s860,1,Science,The Moving Tree Shadow,59,6,9.83,6.107,1.69,1.69,1.69,0,very-low-frequency,no,vocabulary-review
s861,1,Science,Seeds Need Air,59,6,9.83,5.929,6.78,0.0,0.0,0,low-frequency,no,vocabulary-review
s862,2,Fantasy/stories,The Moon Boat,106,11,9.64,5.998,1.96,0.0,0.98,1,,no,within-guardrails
s863,2,Fantasy/stories,The Sleepy Dragon,106,13,8.15,5.86,2.94,0.0,0.98,1,,no,within-guardrails
s864,2,Fantasy/stories,The Pocket Forest,99,11,9.0,5.818,0.0,0.0,0.0,1,,no,within-guardrails
s865,2,Famous books,Peter Pan's Invitation,103,11,9.36,5.928,4.26,0.0,4.26,4,,no,within-guardrails
s866,2,Famous books,The Prince and the Pauper Trade Places,102,10,10.2,5.838,4.26,0.0,3.19,3,,no,within-guardrails
s867,2,Famous books,Anne's First Friend,98,9,10.89,5.932,0.0,0.0,4.49,4,,no,within-guardrails
s868,2,Famous books,Pollyanna's Window,97,10,9.7,5.798,4.44,1.11,4.44,2,very-low-frequency,no,vocabulary-review
s869,2,Nature and animals,Otters at Play,87,9,9.67,5.553,11.49,0.0,1.15,0,low-frequency,no,vocabulary-review
s870,2,Nature and animals,Seeds on the Wind,94,10,9.4,5.779,2.13,1.06,2.13,0,very-low-frequency,no,vocabulary-review
s871,2,Nature and animals,The Patient Heron,89,10,8.9,5.829,1.12,0.0,0.0,0,,no,within-guardrails
s872,2,World affairs,The Library in Two Languages,96,11,8.73,5.855,4.26,0.0,12.77,2,long-words,no,vocabulary-review
s873,2,World affairs,Rice After the Flood,89,10,8.9,5.735,0.0,0.0,5.62,0,,no,within-guardrails
s874,2,World affairs,The Island's Power Cable,93,8,11.62,5.846,3.23,0.0,6.45,0,,no,within-guardrails
s875,2,World affairs,A Vote from Far Away,95,9,10.56,5.95,1.08,0.0,8.6,1,,no,within-guardrails
s876,2,Everyday life,The Wrong Umbrella,90,12,7.5,5.867,4.88,0.0,4.88,4,,no,within-guardrails
s877,2,Everyday life,Saturday Repair,95,12,7.92,5.672,10.64,0.0,8.51,1,low-frequency,no,vocabulary-review
s878,2,Everyday life,A Seat Near the Window,91,8,11.38,5.837,3.41,0.0,3.41,1,,no,within-guardrails
s879,2,Everyday life,Dinner Without a Recipe,90,10,9.0,5.925,5.68,0.0,2.27,1,,no,within-guardrails
s880,2,History,Bread in a Medieval Town,90,8,11.25,5.873,1.11,0.0,2.22,0,,no,within-guardrails
s881,2,History,The Ink Maker's Work,90,8,11.25,5.596,4.44,0.0,3.33,0,,no,within-guardrails
s882,2,History,A Bell for the Harbor,93,9,10.33,5.796,5.38,1.08,2.15,0,very-low-frequency,no,vocabulary-review
s883,2,History,The Village Keeps Its Well,91,9,10.11,5.967,1.11,0.0,3.33,1,,no,within-guardrails
s884,2,Science,Soap and Pepper,92,10,9.2,5.823,3.26,0.0,1.09,0,,no,within-guardrails
s885,2,Science,The Slow Banana,90,9,10.0,5.918,0.0,0.0,0.0,0,,no,within-guardrails
s886,2,Science,Sound Through a String,94,9,10.44,5.835,1.14,0.0,4.55,3,,no,within-guardrails
s887,3,Fantasy/stories,The Clock That Paused,130,13,10.0,5.756,4.03,0.0,3.23,3,,no,within-guardrails
s888,3,Fantasy/stories,The Bridge of Feathers,112,12,9.33,5.685,10.71,0.89,6.25,0,low-frequency,no,vocabulary-review
s889,3,Fantasy/stories,A Map Made of Song,131,12,10.92,5.867,1.55,0.0,6.98,1,,no,within-guardrails
s890,3,Fantasy/stories,The Baker of Dreams,123,12,10.25,5.666,6.72,0.0,2.52,1,,no,within-guardrails
s891,3,Famous books,The Railway Children Wait,117,10,11.7,5.852,3.54,0.0,9.73,3,,no,within-guardrails
s892,3,Famous books,Alice Questions the Court,117,12,9.75,5.837,2.73,0.0,10.0,3,,no,within-guardrails
s893,3,Famous books,Mowgli Chooses His Path,124,10,12.4,5.93,0.83,0.0,2.48,1,,no,within-guardrails
s894,3,Famous books,The Little Prince and the Rose,115,11,10.45,5.969,0.0,0.0,8.11,3,,no,within-guardrails
s895,3,Nature and animals,Elephants at the Dry River,109,11,9.91,5.687,8.26,1.83,10.09,0,very-low-frequency,no,vocabulary-review
s896,3,Nature and animals,The Night Garden,107,9,11.89,5.599,7.48,0.93,8.41,0,,no,within-guardrails
s897,3,Nature and animals,Coral's Quiet Partnership,116,10,11.6,5.666,12.07,0.0,5.17,0,low-frequency,no,vocabulary-review
s898,3,Nature and animals,Wolves Change a Valley,117,11,10.64,5.559,3.48,0.87,9.57,1,,no,within-guardrails
s899,3,World affairs,The Shared Mountain,109,10,10.9,5.608,3.67,0.0,15.6,0,long-words,no,vocabulary-review
s900,3,World affairs,Phones for the Public Clinic,110,10,11.0,5.715,0.0,0.0,11.82,0,,no,within-guardrails
s901,3,World affairs,A City Welcomes New Neighbors,110,9,12.22,5.685,4.63,0.0,13.89,2,,no,within-guardrails
s902,3,World affairs,The Fishing Season Agreement,110,9,12.22,5.71,5.56,0.0,8.33,1,,no,within-guardrails
s903,3,Everyday life,The Ten-Minute Walk,120,10,12.0,5.881,1.71,0.0,0.0,1,,no,within-guardrails
s904,3,Everyday life,Boxes in the Hall,109,11,9.91,5.823,3.81,0.95,11.43,3,,no,within-guardrails
s905,3,Everyday life,The First Community Class,120,10,12.0,5.863,5.17,0.0,5.17,1,,no,within-guardrails
s906,3,History,News by Coffeehouse,109,9,12.11,5.663,6.48,1.85,13.89,1,very-low-frequency,no,vocabulary-review
s907,3,History,A Petition from the Mill,112,9,12.44,5.774,4.46,0.0,9.82,0,,no,within-guardrails
s908,3,History,The First Public Museum Day,111,8,13.88,5.659,3.6,0.0,12.61,0,,no,within-guardrails
s909,3,Science,The Moon's Changing Face,104,9,11.56,5.974,2.15,0.0,3.23,3,,no,within-guardrails
s910,3,Science,A Magnet Under Paper,104,9,11.56,5.747,7.69,0.0,5.77,0,,no,within-guardrails
s911,3,Science,Cooling by Evaporation,108,10,10.8,5.849,5.56,0.93,4.63,0,,no,within-guardrails
s912,4,Fantasy/stories,The River Under the Library,152,11,13.82,5.79,5.33,0.67,7.33,1,,no,within-guardrails
s913,4,Fantasy/stories,The Garden Behind Winter,141,12,11.75,5.714,5.76,0.0,5.04,1,,no,within-guardrails
s914,4,Fantasy/stories,The Last Giant's Bell,146,16,9.12,5.697,7.14,0.0,7.86,3,,no,within-guardrails
s915,4,Famous books,Jane Eyre Keeps Her Voice,138,12,11.5,5.747,5.69,0.0,12.2,9,,no,within-guardrails
s916,4,Famous books,Pip Reconsiders Great Expectations,143,9,15.89,5.818,5.88,0.0,10.29,5,,no,within-guardrails
s917,4,Famous books,Odysseus Hears the Sirens,131,10,13.1,5.794,6.35,0.0,5.56,2,,no,within-guardrails
s918,4,Famous books,Elizabeth Revises Her Judgment,140,13,10.77,5.649,8.73,0.79,12.7,7,,no,within-guardrails
s919,4,Nature and animals,The Long Flight North,127,10,12.7,5.68,5.6,0.8,8.8,2,,no,within-guardrails
s920,4,Nature and animals,Mangroves Before the Storm,134,10,13.4,5.609,6.11,0.0,5.34,2,,no,within-guardrails
s921,4,Nature and animals,The Language of Ravens,133,11,12.09,5.756,6.15,0.77,9.23,1,,no,within-guardrails
s922,4,World affairs,Cooling the Hottest Blocks,126,9,14.0,5.58,7.26,0.0,11.29,2,,no,within-guardrails
s923,4,World affairs,A Passport for Skills,126,9,14.0,5.767,2.42,0.0,12.1,1,,no,within-guardrails
s924,4,World affairs,The Price of an Open Port,131,9,14.56,5.754,1.55,0.0,11.63,2,,no,within-guardrails
s925,4,Everyday life,A Phone-Free Table,120,12,10.0,5.948,3.36,0.0,9.24,1,,no,within-guardrails
s926,4,Everyday life,The Favor That Became a Routine,124,11,11.27,5.831,2.5,0.83,10.83,3,,no,within-guardrails
s927,4,Everyday life,The Apartment Garden Committee,129,10,12.9,5.594,4.72,0.79,16.54,2,,no,within-guardrails
s928,4,History,Women Carry the Mail,132,9,14.67,5.709,5.51,0.0,10.24,4,,no,within-guardrails
s929,4,History,The Ledger of a Port City,121,9,13.44,5.57,9.09,1.65,13.22,0,,no,within-guardrails
s930,4,History,A Constitution Read Aloud,124,10,12.4,5.699,3.23,0.0,16.94,0,,no,within-guardrails
s931,4,Science,The Bacteria in Yogurt,112,10,11.2,5.514,11.61,0.89,14.29,0,low-frequency,no,vocabulary-review
s932,4,Science,Reading Rings in a Tree,123,9,13.67,5.591,5.69,0.0,11.38,0,,no,within-guardrails
s933,4,Science,A Vaccine Trains Memory,116,8,14.5,5.727,4.31,0.0,12.07,0,,no,within-guardrails
s934,4,Science,The Error Bar Matters,121,10,12.1,5.8,2.52,0.0,14.29,2,,no,within-guardrails
s935,9,Fantasy/stories,The City That Borrowed Shadows,278,24,11.58,5.653,8.12,1.11,13.28,4,,no,within-guardrails
s936,9,Fantasy/stories,The Orchard of Possible Lives,261,20,13.05,5.611,8.95,1.17,15.18,1,,no,within-guardrails
s937,9,Fantasy/stories,The Museum of Lost Hours,263,20,13.15,5.635,8.09,1.28,16.6,13,,no,within-guardrails
s938,9,Fantasy/stories,The Translator of Storms,253,20,12.65,5.619,8.94,0.0,17.07,5,,no,within-guardrails
s939,9,Fantasy/stories,The Archive Beneath the Sea,268,22,12.18,5.509,9.2,0.38,24.14,5,,no,within-guardrails
s940,9,Famous books,Victor and the Abandoned Creation,268,18,14.89,5.624,9.77,0.78,22.27,4,,no,within-guardrails
s941,9,Famous books,Ahab's Narrow Horizon,262,19,13.79,5.409,15.64,2.06,21.81,9,,no,within-guardrails
s942,9,Famous books,Hester's Public Meaning,261,18,14.5,5.675,8.76,0.8,17.53,5,,no,within-guardrails
s943,9,Famous books,Raskolnikov Tests an Idea,258,17,15.18,5.61,7.6,0.8,19.6,5,,no,within-guardrails
s944,9,Famous books,Ishmael Watches the Pequod,252,19,13.26,5.567,15.48,0.84,21.76,7,,no,within-guardrails
s945,9,Nature and animals,Fire in the Pine Forest,246,15,16.4,5.371,9.43,0.41,18.44,1,,no,within-guardrails
s946,9,Nature and animals,The Architecture of a Beaver Wetland,245,16,15.31,5.437,11.89,0.82,15.98,1,,no,within-guardrails
s947,9,Nature and animals,When Whales Feed the Surface,240,16,15.0,5.574,12.29,1.27,20.34,1,,no,within-guardrails
s948,9,Nature and animals,The Hidden Economy of Fungi,236,18,13.11,5.292,13.56,2.54,25.42,0,,no,within-guardrails
s949,9,Nature and animals,A Reef After Bleaching,240,19,12.63,5.327,16.74,0.84,19.25,1,,no,within-guardrails
s950,9,World affairs,Drought Across a Federal System,241,16,15.06,5.386,10.83,1.67,25.0,1,,no,within-guardrails
s951,9,World affairs,When Sanctions Reach the Pharmacy,245,17,14.41,5.373,14.29,0.41,33.88,0,,no,within-guardrails
s952,9,World affairs,The Politics of a Digital Identity,236,16,14.75,5.445,9.32,0.0,27.97,0,,no,within-guardrails
s953,9,World affairs,Small States at the Climate Table,247,15,16.47,5.458,9.43,0.0,27.46,1,,no,within-guardrails
s954,9,Everyday life,A Name Corrected Kindly,219,16,13.69,5.686,8.74,0.97,17.96,6,,no,within-guardrails
s955,9,Everyday life,Caring from Another City,227,18,12.61,5.443,9.86,0.0,20.19,4,,no,within-guardrails
s956,9,Everyday life,The Promotion Nobody Discussed,222,16,13.88,5.652,8.22,0.0,22.83,2,,no,within-guardrails
s957,9,Everyday life,When the Group Chat Never Sleeps,236,19,12.42,5.499,9.32,0.85,22.46,0,,no,within-guardrails
s958,9,Everyday life,The Inheritance Conversation,231,18,12.83,5.618,6.7,0.0,20.09,3,,no,within-guardrails
s959,9,History,The Archive and the Missing Workers,225,18,12.5,5.295,13.36,0.92,27.65,5,,no,within-guardrails
s960,9,History,The Quarantine Island Debate,230,16,14.38,5.357,13.48,1.3,29.13,0,,no,within-guardrails
s961,9,History,Printing the Reformation,236,18,13.11,5.468,9.44,0.0,24.03,2,,no,within-guardrails
s962,9,History,The Haitian Revolution in Atlantic History,243,16,15.19,5.462,13.89,3.24,30.56,16,,no,within-guardrails
s963,9,Science,Mapping an Exoplanet's Air,233,16,14.56,5.401,12.02,0.43,26.18,0,,no,within-guardrails
s964,9,Science,The Plastic-Eating Enzyme,242,17,14.24,5.468,8.33,0.0,22.92,2,,no,within-guardrails
s965,9,Science,A Forest Model Meets a Drought,224,16,14.0,5.383,9.38,0.45,21.43,0,,no,within-guardrails
s966,9,Science,The Replication Conversation,230,15,15.33,5.565,10.0,0.43,28.26,0,,no,within-guardrails
s967,9,Science,Gene Drives and Ecological Consent,247,17,14.53,5.419,10.12,0.0,25.51,0,,no,within-guardrails
s968,10,Fantasy/stories,The House That Edited Its Guests,324,25,12.96,5.521,13.96,1.62,19.48,7,,no,within-guardrails
s969,10,Fantasy/stories,A Parliament of Ghosts,306,23,13.3,5.458,15.23,1.32,26.16,2,,no,within-guardrails
s970,10,Fantasy/stories,The Cartographer's Doubt,297,25,11.88,5.374,14.24,2.08,24.65,3,,no,within-guardrails
s971,10,Fantasy/stories,The Library at the End of Probability,300,24,12.5,5.529,12.24,1.36,27.21,3,,no,within-guardrails
s972,10,Famous books,Anna Karenina and the Social Gaze,293,18,16.28,5.472,14.84,1.77,23.32,6,,no,within-guardrails
s973,10,Famous books,Gulliver Among Perfect Planners,276,20,13.8,5.306,18.63,0.76,31.94,7,,no,within-guardrails
s974,10,Famous books,The Count Builds a Second Life,268,19,14.11,5.635,8.63,1.18,20.39,9,,no,within-guardrails
s975,10,Famous books,Don Quixote Reads the World,276,19,14.53,5.379,14.83,1.14,22.43,7,,no,within-guardrails
s976,10,Famous books,Middlemarch and the Web of Consequence,270,21,12.86,5.326,15.44,3.47,28.19,9,,no,within-guardrails
s977,10,Nature and animals,Urban Leopards at the Boundary,272,18,15.11,5.276,13.11,1.87,27.72,3,,no,within-guardrails
s978,10,Nature and animals,The Salmon's Inherited Compass,254,17,14.94,5.342,12.7,2.38,28.17,2,,no,within-guardrails
s979,10,Nature and animals,Grasslands Without a Single Balance,266,18,14.78,5.39,14.45,1.9,22.43,3,,no,within-guardrails
s980,10,Nature and animals,The Moral Distance of Rewilding,266,19,14.0,5.417,12.6,1.15,29.01,3,,no,within-guardrails
s981,10,World affairs,A Currency Crisis in Daily Life,264,20,13.2,5.369,12.12,1.52,28.03,0,,no,within-guardrails
s982,10,World affairs,The Border as an Ecosystem,253,19,13.32,5.24,13.94,0.8,28.29,1,,no,within-guardrails
s983,10,World affairs,Who Governs the Algorithm,275,17,16.18,5.613,9.82,0.0,24.73,0,,no,within-guardrails
s984,10,World affairs,Debt After Disaster,265,17,15.59,5.192,16.03,0.0,32.82,1,,no,within-guardrails
s985,10,World affairs,The Diplomacy of Semiconductor Supply,260,19,13.68,5.251,12.55,2.75,34.51,4,,no,within-guardrails
s986,10,Everyday life,The Commute That Defined the Job,263,19,13.84,5.591,7.75,0.39,20.93,3,,no,within-guardrails
s987,10,Everyday life,A Friendship After Disagreement,248,19,13.05,5.634,8.75,1.25,22.08,3,,no,within-guardrails
s988,10,Everyday life,The Family Archive in a Drawer,246,21,11.71,5.499,11.57,0.83,23.55,2,,no,within-guardrails
s989,10,Everyday life,Rest as a Shared Obligation,267,19,14.05,5.455,9.4,0.75,25.56,1,,no,within-guardrails
s990,10,History,Counting a Colonial Population,262,18,14.56,5.502,10.81,0.39,30.89,3,,no,within-guardrails
s991,10,History,Railways and Standard Time,249,19,13.11,5.427,9.43,0.41,26.64,3,,no,within-guardrails
s992,10,History,The Grain Tax and Political Legitimacy,264,18,14.67,5.379,14.07,1.52,25.48,1,,no,within-guardrails
s993,10,History,Memory After Civil War,263,18,14.61,5.396,11.79,0.76,28.14,0,,no,within-guardrails
s994,10,History,The Non-Aligned Choice,264,16,16.5,5.421,15.57,2.05,31.56,13,,no,within-guardrails
s995,10,History,The History Hidden in Household Accounts,266,19,14.0,5.484,6.39,0.0,24.81,0,,no,within-guardrails
s996,10,Science,Quantum Sensors Outside the Laboratory,274,18,15.22,5.363,10.7,0.74,33.21,1,,no,within-guardrails
s997,10,Science,The Causal Puzzle of Nutrition,268,18,14.89,5.328,13.06,0.0,26.87,0,,no,within-guardrails
s998,10,Science,Artificial Intelligence Finds a Protein Shape,254,19,13.37,5.26,13.78,2.36,37.4,0,,no,within-guardrails
s999,10,Science,The Dark Matter Inference,257,18,14.28,5.461,13.62,0.39,29.57,0,,no,within-guardrails
s1000,10,Science,Editing Embryos and Future Persons,324,19,17.05,5.398,12.15,0.62,26.79,2,,no,within-guardrails
s1001,1,Mystery and adventure,The Quiet Brass Key,84,9,9.33,6.012,2.5,0.0,2.5,2,,no,within-guardrails
s1002,1,Mystery and adventure,The Quiet School Bell,56,7,8.0,5.963,0.0,0.0,0.0,1,,no,within-guardrails
s1003,1,Mystery and adventure,The Quiet Red Violin,57,7,8.14,5.957,5.45,0.0,1.82,1,low-frequency,no,vocabulary-review
s1004,1,Mystery and adventure,The Quiet Recipe Book,61,7,8.71,6.135,0.0,0.0,0.0,1,,no,within-guardrails
s1005,1,Mystery and adventure,The Quiet Silver Ticket,57,7,8.14,5.978,1.75,0.0,5.26,0,long-words,no,vocabulary-review
s1006,1,Mystery and adventure,The Quiet Garden Map,66,6,11.0,5.983,4.69,0.0,3.12,1,,no,within-guardrails
s1007,1,Mystery and adventure,The Quiet Museum Coin,56,7,8.0,5.95,1.85,0.0,1.85,1,,no,within-guardrails
s1008,1,Mystery and adventure,The Quiet Blue Lantern,58,7,8.29,5.987,3.57,0.0,3.57,1,,no,within-guardrails
s1009,1,Mystery and adventure,The Quiet Harbor Flag,56,7,8.0,6.028,1.85,0.0,0.0,1,,no,within-guardrails
s1010,1,Mystery and adventure,The Quiet Library Card,59,7,8.43,6.068,1.72,0.0,3.45,1,,no,within-guardrails
s1011,1,Mystery and adventure,The Quiet Glass Button,78,9,8.67,5.895,2.7,0.0,4.05,2,,no,within-guardrails
s1012,1,Mystery and adventure,The Quiet Clock Hand,57,7,8.14,5.926,0.0,0.0,0.0,1,,no,within-guardrails
s1013,1,Mystery and adventure,The Quiet Painted Shell,56,7,8.0,6.053,0.0,0.0,0.0,1,,no,within-guardrails
s1014,1,Mystery and adventure,The Quiet Paper Crown,59,7,8.43,6.029,0.0,0.0,0.0,1,,no,within-guardrails
s1015,1,Mystery and adventure,The Quiet Green Bicycle,58,7,8.29,5.901,5.17,0.0,3.45,0,low-frequency,no,vocabulary-review
s1016,1,Mystery and adventure,The Quiet Stone Bird,64,6,10.67,5.994,1.59,0.0,1.59,1,,no,within-guardrails
s1017,1,Mystery and adventure,The Quiet Sealed Letter,57,7,8.14,6.015,0.0,0.0,0.0,1,,no,within-guardrails
s1018,1,Mystery and adventure,The Quiet Gold Spoon,55,7,7.86,6.036,5.66,0.0,0.0,1,low-frequency,no,vocabulary-review
s1019,1,Mystery and adventure,The Quiet Empty Frame,57,7,8.14,5.983,0.0,0.0,1.82,1,,no,within-guardrails
s1020,1,Mystery and adventure,The Quiet Roof Footprint,59,7,8.43,6.018,0.0,0.0,3.39,0,,no,within-guardrails
s1021,2,Mystery and adventure,The Quiet River Notebook,77,9,8.56,5.996,2.7,0.0,2.7,1,,no,within-guardrails
s1022,2,Mystery and adventure,The Quiet Market Whistle,77,9,8.56,5.918,4.0,0.0,2.67,1,,no,within-guardrails
s1023,2,Mystery and adventure,The Quiet Black Umbrella,61,6,10.17,5.784,6.9,0.0,10.34,1,long-words,no,vocabulary-review
s1024,2,Mystery and adventure,The Quiet Orchard Box,74,9,8.22,5.957,0.0,0.0,0.0,1,,no,within-guardrails
s1025,2,Mystery and adventure,The Quiet Theater Mask,75,9,8.33,6.057,0.0,0.0,0.0,1,,no,within-guardrails
s1026,2,Mystery and adventure,The Quiet Mountain Radio,76,9,8.44,6.06,0.0,0.0,0.0,1,,no,within-guardrails
s1027,2,Mystery and adventure,The Quiet Bakery Window,79,9,8.78,5.984,0.0,0.0,2.6,1,,no,within-guardrails
s1028,2,Mystery and adventure,The Quiet Farm Gate,79,9,8.78,5.842,4.0,0.0,2.67,2,,no,within-guardrails
s1029,2,Mystery and adventure,The Quiet Music Box,81,9,9.0,5.998,0.0,0.0,0.0,1,,no,within-guardrails
