id,level,topic,title,text_sha256,words,sentences,maxSentence,averageSentence,low_frequency_pct,very_low_frequency_pct,frequency_terms,errors,flags,status
s1048,3,Mystery and adventure,The Hidden Sealed Letter,ca1e8bab22a7da5166487bb3afc3c9bcd74a5d63d9b879c0b1614fa38a91a8f4,112,9,18,12.44,7.96,1.77,xena (2); bakery (1); wax (1); initials (1); smelled (1); faintly (1); omar (1); slipped (1),,very-low-frequency,needs-editorial-review
s1049,3,Mystery and adventure,The Hidden Gold Spoon,1d98af39162c8f9ab07efb7374bb56c1db69762883d0c26a5630bd6da541313b,110,10,16,11,17.27,0.0,vase (5); eli (3); spoon (2); helper (2); blamed (1); spoons (1); stems (1); slipped (1); rim (1); recreating (1); accusation (1),,low-frequency,needs-editorial-review
s1050,3,Mystery and adventure,The Hidden Empty Frame,19acd02582407169604170a300ec28be3627406e2c3133cb208c6c117a111ddf,110,9,17,12.22,2.73,0.0,chipped (2); sunlight (1),,,automated-screen-clear
s1051,3,Mystery and adventure,The Hidden Roof Footprint,b28978c068c9ca1e6c448e2c2bde6fb00a228a380cd073bcbdf89c4afdcfb2b4,118,10,16,11.8,8.47,0.0,chimney (2); triangle (2); snowy (1); pia (1); zoom (1); climbed (1); pigeon (1); footprint (1),,,automated-screen-clear
s1052,3,Mystery and adventure,The Hidden River Notebook,38b9fc72280cb15190aee6bb1340b7439f36cae177932064097832b2c7a333e6,120,10,17,12,7.5,0.0,milo (3); notebook (3); floated (1); upstream (1); thanked (1),,,automated-screen-clear
s1053,3,Mystery and adventure,The Hidden Market Whistle,5175396e0d59c448e8ef92a4fb9a1f80af2c0865c70949f566f6b96dde4e4eb6,117,10,17,11.7,7.69,0.0,noah (4); whistle-like (1); whistle (1); stall (1); hinge (1); rubbing (1),,,automated-screen-clear
s1054,3,Mystery and adventure,The Hidden Black Umbrella,df41edac19c11286210a88cb9f59939005d894f7fe67f302787050c33668442b,107,9,17,11.89,9.35,0.0,umbrella (3); umbrellas (2); ivan (2); stitch (2); handles (1),,low-frequency,needs-editorial-review
s1055,3,Mystery and adventure,The Hidden Orchard Box,0ba1d59349d29a3a5f41d2e9106dfb6a11031b8e139dc6a8f74ef14825ec2e0e,117,10,15,11.7,3.42,0.0,gus (2); lid (1); packets (1),,,automated-screen-clear
s1056,3,Mystery and adventure,The Hidden Theater Mask,7b20dc9ed1db2440d9ccd81c09df80e8f9a12c86839dfb7589f76206ff8849aa,102,10,16,10.2,4.9,1.96,uma (2); curved (1); lamps (1); cheerful (1),,very-low-frequency,needs-editorial-review
s1057,3,Mystery and adventure,The Hidden Mountain Radio,962705d4758a86a83b6303edcbcdd173d8dc59a8267dc7e3a890e10590e34da0,109,10,18,10.9,5.5,0.0,bea (2); flashed (1); dial (1); hiking (1); flashing (1),,,automated-screen-clear
s1058,3,Mystery and adventure,The Hidden Bakery Window,ad822ecb9f2f2785226acec12d27df17b650b42d27c38d4a4c4a0227cb3ff075,107,9,15,11.89,7.48,2.8,sora (3); bakery (1); ovens (1); mist (1); vanished (1); greeting (1),,very-low-frequency,needs-editorial-review
s1059,3,Mystery and adventure,The Hidden Farm Gate,f1880e6dcd63b17d0dd7650ed792170ab6126d7fd3b78497ed2ed77d92c2cb8f,113,11,19,10.27,8.85,0.88,milo (3); donkey (3); breeze (1); hairs (1); clung (1); latch (1),,,automated-screen-clear
s1060,3,Mystery and adventure,The Hidden Music Box,37974411f55fb28a01d3874f571b9d2aae142649c73f666cb641e1c151c4586a,113,10,18,11.3,5.31,0.88,kai (2); curator (2); cylinder (1); clockmaker (1),,,automated-screen-clear
s1061,4,Mystery and adventure,The Light on Hidden Lake,9da36d22933b520fa2246e3cd2facf82e460a84b4f9970617ca656b629ed84a2,149,13,18,11.46,8.05,0.0,noah (4); pier (2); reeds (2); vanished (1); worker’s (1); stretched (1); ripples (1),,,automated-screen-clear
s1062,4,Mystery and adventure,The Compass Near the Mill,38d0d5dabde5f4a783b9e847b746b451e24ffd8fcd69715b3bcd6bbd8b6dd7b6,153,13,17,11.77,9.8,0.65,needle (5); zane (4); compass (3); paces (1); visitor’s (1); swung (1),,,automated-screen-clear
s1063,4,Mystery and adventure,The Brass Key and Blue Paint,a9436cf9a5a9540aff7611ef31fbccbc00372f591c2246575a75aa6132bdee64,149,12,20,12.42,8.72,0.0,dina (4); tray (2); prop (1); borrowed (1); fetch (1); glove (1); borrowing (1); thief (1); hurried (1),,,automated-screen-clear
s1064,4,Mystery and adventure,The Bell in the Wind,4647c545d5fef01b6c8bc5c31f00b0ccd83c9002994c8c9eea5a46fc56a07dc8,154,13,19,11.85,9.09,0.65,ravi (3); caretaker (3); rang (1); muddy (1); climbed (1); schoolyard (1); brushed (1); gust (1); trim (1); clues (1),,,automated-screen-clear
s1065,4,Mystery and adventure,The Violin in the Dry Room,ccbcde009208c6f6e26d026451cc1fc7139cae512ca8a420e7838ef0930807b5,160,12,23,13.33,3.12,0.0,violin (3); repaired (1); reconstruct (1),,,automated-screen-clear
s1066,4,Mystery and adventure,The Missing Recipe Book,6942c9803a757c658227c9ffd78f36d271cdf1363d976b738d44a8aaf1c4d348,147,12,20,12.25,7.48,1.36,iris (3); stall (2); baker’s (1); handprint (1); spilled (1); assistant’s (1); spills (1); blamed (1),,,automated-screen-clear
s1067,4,Mystery and adventure,The Ticket Beneath the Calendar,bd166a8e753c5f23a8a32a27d8c112d4ea718d71093e38bdb312069cba5d5ab0,148,11,19,13.45,2.7,0.0,shifted (1); boarding (1); afterward (1); thief (1),,,automated-screen-clear
s1068,4,Mystery and adventure,The Stones by the Pond,c190ac2426fa59a322718b19f48ab3be3f1e63e36d4f0528e66118a9365f018d,151,13,19,11.62,5.3,0.0,hana (2); pond (2); borrowed (1); gardener (1); drawer (1); unfinished (1),,,automated-screen-clear
s1069,4,Mystery and adventure,The Coin in the Glass Case,6f8d383e72aaea9b3238edc3d2078dc780cc9a76c141b886c0f87989c11247e4,157,12,21,13.08,6.37,0.0,vera (5); curator (2); sunlight (1); shone (1); brightly (1),,,automated-screen-clear
s1070,4,Mystery and adventure,The Blue Lantern at the Park,b0fb87be301d984666edc83fcb8568845fee90337d4e84dc5546d54f45a0791d,159,12,20,13.25,10.69,1.26,lantern (3); theo (2); boathouse (2); candle (2); wax (2); caretaker (2); riverside (1); searched (1); cat’s (1); softly (1),,,automated-screen-clear
s1071,4,Mystery and adventure,The Harbor Flag and the Kite,fc2381ee6d5426bc9f188bdfb8409d4da8c67017a26a17a6beb5b980d90cdf96,152,13,18,11.69,5.92,0.66,ari (3); kite (2); joked (1); pier (1); watchtower (1); flown (1),,,automated-screen-clear
s1072,4,Mystery and adventure,The Card in the Returned Books,d53936198b1180cdce9f040c99da2ec0bce4955e143f8c4391cddeaee3ae253b,157,14,18,11.21,5.1,0.64,nia (5); library’s (1); borrowed (1); bookmark (1),,,automated-screen-clear
s1073,4,Mystery and adventure,The Button in the Greenhouse,fdd4eb474898f801b75effc4ffd3a568a86c04cae6cddba8c0efcc7c9fddda2e,141,11,22,12.82,8.51,0.71,lina (3); gardener (3); greenhouse (2); watering (1); volunteer’s (1); sleeve (1); relieved (1),,,automated-screen-clear
s1074,4,Mystery and adventure,The Clock Hand on the Ledge,a0fef666ee03a0a12bbe6b5ce740fd3fd28b9b8e38ddc2af05062b8fbbc0d5c3,151,13,20,11.62,7.28,1.99,zane (3); clockmaker (3); inspected (1); resting (1); ledge (1); scraped (1); reopening (1),,,automated-screen-clear
s1075,4,Mystery and adventure,The Painted Shell in the Basket,1f3db40d5e1a53a33105866ca32ef6b38f05bb0d32a1776fa5d0344f9a70c618,156,13,21,12,6.41,3.21,xena (4); stall (3); shells (1); xena’s (1); thanked (1),,very-low-frequency,needs-editorial-review
s1076,4,Mystery and adventure,The Crown in the Tree,bf1edba825bc93d69f8c872a2f6085e2d11422c3e9fe2edf8d5acdd584519514,153,12,18,12.75,8.5,1.31,eli (3); scraps (2); scrap (1); latch (1); groundskeeper (1); lowering (1); bent (1); smoothed (1); prop (1); accuse (1),,,automated-screen-clear
s1077,4,Mystery and adventure,The Bicycle at the Closed Station,577186ef39579e6b2dcd45b4a58dd764170444c47cef324a6d63172a0a02df9f,162,13,23,12.46,8.64,0.0,bicycle (7); sara (3); glove (3); ankle (1),,,automated-screen-clear
s1078,4,Mystery and adventure,The Stone Bird by the River,80dc8753eb09984a91559c9ad7f05bf0d77e847b0295de8f98387a3368bb705b,151,12,18,12.58,6.62,0.66,pia (2); moss (2); riverside (1); tilted (1); widened (1); softened (1); conservator (1); reopened (1),,,automated-screen-clear
s1079,4,Mystery and adventure,The Letter in the Trail Box,be761c3c4685d14185de8fcdf8c509bc7dcd8fe0e567ba9aa8e2ece9c0eef62d,157,12,20,13.08,6.37,0.0,mara (4); town’s (1); resin (1); envelope (1); thanking (1); repairing (1); thanked (1),,,automated-screen-clear
s1080,4,Mystery and adventure,The Spoon in the Flower Vase,a5c44ed32ec7bdf19cfab11397f8de9338eeb36dae83a4d8f3c26587d7505dae,154,14,19,11,15.58,0.0,spoon (5); noah (4); vase (4); tray (2); rim (2); dessert (1); blamed (1); rested (1); slid (1); scraped (1); trays (1); wrongly (1),,low-frequency,needs-editorial-review
s1081,5,Mystery and adventure,The Silver Empty Frame,14c94a42e70e75e976946af9eee447b42a4e53d1f7727d144dbc21acf22e98e3,173,13,23,13.31,8.67,0.0,lina (5); convincing (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); blaming (1); bending (1); sunlight (1); correcting (1),,,automated-screen-clear
s1082,5,Mystery and adventure,The Silver Roof Footprint,63f9e78c8617b13d4b50cdab03c9868f15623bebf0fe99be17779e16a13280ef,175,14,18,12.5,9.14,0.0,footprint (4); chimney (3); climbed (2); pigeon (2); snowy (1); overlooked (1); accounted (1); reconstructed (1); thanked (1),,,automated-screen-clear
s1083,5,Mystery and adventure,The Silver River Notebook,b0269ad6a905fdbcb5042b49cbb552a82f08937dbab2c8c3008599fb817619d0,176,14,22,12.57,13.07,3.41,notebook (4); xena (4); downriver (2); mattered (2); drying (2); student's (2); upstream (2); rumor (1); restoring (1); solving (1); puzzle (1); accusation (1),,low-frequency;very-low-frequency,needs-editorial-review
s1084,5,Mystery and adventure,The Silver Market Whistle,1616d07786678685421646863169b51f04ac4f5a3b131a514e5569e7d63f89f5,170,12,22,14.17,10.59,0.59,whistle (3); eli (3); bent (3); stall (3); bakery (2); motive (1); clues (1); harmless (1); market's (1),,,automated-screen-clear
s1085,5,Mystery and adventure,The Silver Black Umbrella,bd93d39c5adfe04cf12f30f58b1d5ce90b2faf5dcbc7219c70ddf2e80d420bac,177,14,21,12.64,9.04,0.56,umbrella (7); puzzle (2); restoring (1); solving (1); mattered (1); overlooked (1); repaired (1); stitch (1); cal's (1),,,automated-screen-clear
s1086,5,Mystery and adventure,The Silver Orchard Box,d9372613c243fc9f6c35c170a24161bed8bd0665c87c5c2a383670b3a9e3614d,173,12,22,14.42,7.51,0.0,pia (3); lid (3); orchard (2); convincing (1); motive (1); rumor (1); blaming (1); correcting (1),,,automated-screen-clear
s1087,5,Mystery and adventure,The Silver Theater Mask,b4ba3819e147593cd76056d9f3fdc001d0a59098862532a751e8c74fa0a64a9e,184,15,18,12.27,4.35,0.0,nia (5); mattered (1); overlooked (1); accounted (1),,,automated-screen-clear
s1088,5,Mystery and adventure,The Silver Mountain Radio,a0bf3831c0b9f1bc8f3ab0b4a9cd8cefe150c0458b0e894ff2ebb6342ec45bb9,182,13,22,14,6.59,0.0,noah (3); mattered (1); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); hiking (1); beacon (1); accusation (1),,,automated-screen-clear
s1089,5,Mystery and adventure,The Silver Bakery Window,41d23ad8786818def2438d7c83998e123c061356e46f23756a2d69b2065ecc09,178,13,18,13.69,7.3,0.0,bakery (4); ivan (4); faint (2); reconstructed (1); warmed (1); clues (1),,,automated-screen-clear
s1090,5,Mystery and adventure,The Silver Farm Gate,4ae366e1cc187e4443fc58a124fe4dc12a32b7e0e376a162291d75d2a2e193ab,175,12,24,14.58,11.43,0.57,gus (4); latch (4); donkey (3); puzzle (2); hairs (2); motive (1); rumor (1); restoring (1); solving (1); gus's (1),,,automated-screen-clear
s1091,5,Mystery and adventure,The Silver Music Box,348016abb2646f3c83e4f5c5403c972ce156bfdf8c71673b4b79519ccca46b61,176,13,21,13.54,6.25,2.27,uma (4); convincing (1); reconstructed (1); motive (1); blaming (1); copied (1); slowed (1); correcting (1),,,automated-screen-clear
s1092,5,Mystery and adventure,The Silver Lake Light,7992311b6553cfe93c7dca6f3523d82fced9b9d21cb56c61b1471b76fb36441e,174,13,23,13.38,7.47,0.0,sara (5); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); angles (1); moonlight (1); reflecting (1),,,automated-screen-clear
s1093,5,Mystery and adventure,The Silver Wooden Compass,6030c2a9207d4d0ef7475780b1504027e2e32d657834c168e7bedb82d908bb1d,174,13,21,13.38,8.62,1.15,compass (4); sora (2); needle (2); magnet (2); mattered (1); motive (1); owner's (1); repaired (1); accusation (1),,,automated-screen-clear
s1094,5,Mystery and adventure,The Last Brass Key,7fab6179f41338cb57a175e010c14de88331ae0df76a636c5a95c783886ee7eb,178,13,22,13.69,7.3,0.0,riverside (2); convincing (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); blaming (1); prop (1); borrowed (1); mend (1); correcting (1),,,automated-screen-clear
s1095,5,Mystery and adventure,The Last School Bell,95e20be0860de20465452021ee438ee211fbb732cedaa87e071583094662ae3d,178,14,18,12.71,5.06,0.0,hana (5); rang (1); overlooked (1); accounted (1); reconstructed (1),,,automated-screen-clear
s1096,6,Mystery and adventure,The Last Red Violin,623ec8185b5b7cebbc3e7f9a1e1062ed19cfcc5c2893cbad5ab396e28f88fcdd,200,15,18,13.33,9.5,0.0,yuki (5); violin (5); leaking (2); convincing (1); vanished (1); overlooked (1); accounted (1); reconstructed (1); blaming (1); correcting (1),,,automated-screen-clear
s1097,6,Mystery and adventure,The Last Recipe Book,8a8dc6049e8c0cce2397d802cace20e7a04600bd106ff6c9a98ef8b6e9e823de,209,15,23,13.93,4.78,1.44,handprint (3); spilled (2); baker's (1); reconstructed (1); motive (1); rumor (1); sacks (1),,,automated-screen-clear
s1098,6,Mystery and adventure,The Last Silver Ticket,5d31e488b23d349a3874055ab9977dabb1cb6d4639cf778dc6c522533fe82b7b,204,15,18,13.6,5.88,0.0,dina (4); slipped (2); mattered (1); overlooked (1); accounted (1); reconstructed (1); traveler (1); accusation (1),,,automated-screen-clear
s1099,6,Mystery and adventure,The Last Garden Map,cbee6b0b0c905e1cd0c40df361cb202e42d4392fcdc7e4c5eb55cc6fc48c20f1,208,15,19,13.87,8.17,0.0,ravi (5); pond (3); gardener (2); restoring (1); solving (1); puzzle (1); mattered (1); overlooked (1); clues (1); unfinished (1),,,automated-screen-clear
s1100,6,Mystery and adventure,The Last Museum Coin,f66163f58109099b6cc5e281e0d96ec9128d8b5c4099422152039d2e6345bc8d,212,15,21,14.13,3.77,0.47,sunlight (3); puzzle (1); overlooked (1); accounted (1); reconstructed (1); owen's (1),,,automated-screen-clear
s1101,6,Mystery and adventure,The Last Blue Lantern,8f91f6bf5b93ae88fac1804b5d33c5eca3b0dcc4f7f9e43bb215256932c2be5b,205,16,18,12.81,11.71,0.98,iris (6); lantern (6); wax (4); glowed (2); convincing (1); mattered (1); overlooked (1); accounted (1); blaming (1); correcting (1),,,automated-screen-clear
s1102,6,Mystery and adventure,The Last Harbor Flag,52c475ff9cc85a05747ed2b24cd1cd6927fe175d023e526866fe4484a40ce7b6,196,15,18,13.07,6.63,0.0,emi (5); kite (3); bakery (2); accounted (1); reconstructed (1); climbed (1),,,automated-screen-clear
s1103,6,Mystery and adventure,The Last Library Card,3d28c4dbe2d2137b01fd0fc2d52214b95ff085eb42faad9d3500cfabc740c769,203,15,18,13.53,5.91,0.0,bookmark (4); hana (3); mattered (2); overlooked (1); accounted (1); accusation (1),,,automated-screen-clear
s1104,6,Mystery and adventure,The Last Glass Button,cdb977fd280bdb7b3aff5d9d87d07744f9b5a9a229c2be2e9ec9d98757e0dc18,195,13,24,15,6.67,0.0,vera (4); greenhouse (2); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); watered (1); clues (1),,,automated-screen-clear
s1105,6,Mystery and adventure,The Last Clock Hand,a2c76791b9c59c81dd639cde1ef41172e62e087801645fd1ce6a69117f1bd403,199,15,22,13.27,8.04,1.01,theo (4); searched (2); slid (2); puzzle (1); vanished (1); mattered (1); overlooked (1); accounted (1); reconstructed (1); clockmaker (1); theo's (1),,,automated-screen-clear
s1106,6,Mystery and adventure,The Last Painted Shell,7deeccfef9d6b5f6c76587af6071807bea6eb8a6097a1dcc533cfde3fb7ea021,199,15,22,13.27,9.55,0.5,ari (6); stalls (2); traced (2); convincing (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); blaming (1); seller's (1); correcting (1),,,automated-screen-clear
s1107,6,Mystery and adventure,The Last Paper Crown,c522e51bd4a033932bcdb814f327ea5ffa40b138bdff8eafcc8bbfada32c57f4,204,16,18,12.75,8.33,0.0,mara (6); snowy (3); latch (3); scraps (2); overlooked (1); accounted (1); reconstructed (1),,,automated-screen-clear
s1108,6,Mystery and adventure,The Last Green Bicycle,29a8709fd74f21267eea9b722e7947f16c8e6a189559f96194afa690d5f0f09f,197,15,23,13.13,11.17,1.02,bicycle (5); lina (4); glove (3); mattered (2); train's (2); rumor (1); restoring (1); solving (1); puzzle (1); overlooked (1); accusation (1),,,automated-screen-clear
s1109,6,Mystery and adventure,The Last Stone Bird,6b4377f5c8d13e3c3397b93ffb176d57cd236444cc9393b43c6a944d8e5b7460,198,13,23,15.23,6.57,0.0,zane (3); moss (3); strengthened (2); harming (2); motive (1); rumor (1); clues (1),,,automated-screen-clear
s1110,6,Mystery and adventure,The Last Sealed Letter,b158d9c76652f003252ab14849e89fb79414bd7e9eab515508f34d91df9dc913,198,15,21,13.2,7.07,3.03,xena (5); puzzle (2); bakery (2); restoring (1); solving (1); mattered (1); overlooked (1); xena's (1),,very-low-frequency,needs-editorial-review
s1111,7,Mystery and adventure,The Last Gold Spoon,7872e52079c3141b0b393b6be4c31575eac4c2eb8370483db85665d97531260c,235,17,18,13.82,11.91,0.0,spoon (8); hana (6); vase (4); recreated (2); restoring (1); solving (1); puzzle (1); mattered (1); overlooked (1); accounted (1); clues (1); wrongly (1),,,automated-screen-clear
s1112,7,Mystery and adventure,The Last Empty Frame,71f8d952ba6ee3a87533758843ca00b707772173bdefef39fe7e75e08865bdab,223,16,21,13.94,6.73,0.45,faye (4); bending (3); sunlight (3); puzzle (1); overlooked (1); accounted (1); reconstructed (1); faye's (1),,,automated-screen-clear
s1113,7,Mystery and adventure,The Last Roof Footprint,343489e793d9988b88f7661ffd1183a46c77b865710fea6f0f6b7cdd83e6f671,223,17,18,13.12,13.45,0.0,theo (6); footprint (6); chimney (4); snowy (2); climbed (2); pigeon (2); convincing (1); mattered (1); overlooked (1); accounted (1); reconstructed (1); blaming (1); thanked (1); correcting (1),,,automated-screen-clear
s1114,7,Mystery and adventure,The Last River Notebook,8d4c4fe1a92d038a03972b5bddea58a9179b5d2956aae5cf9a76916ddc2b8724,226,17,21,13.29,8.85,0.44,ravi (5); notebook (5); bakery (3); downriver (1); accounted (1); reconstructed (1); motive (1); upstream (1); drying (1); student's (1),,,automated-screen-clear
s1115,7,Mystery and adventure,The Last Market Whistle,df3aa02b0c11e805a8e7481385757e798170c16db35821a2cac2caf94e690476,220,17,18,12.94,10.91,0.45,whistle (5); bent (4); stall (4); mara (3); mattered (2); overlooked (1); accounted (1); reconstructed (1); harmless (1); market's (1); accusation (1),,,automated-screen-clear
s1116,7,Mystery and adventure,The Last Black Umbrella,2c6e781c900129e75cb231a3b8349c450da4e37a6b22912994d9fa4a4c920033,225,16,21,14.06,9.78,0.0,umbrella (8); lina (5); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); clues (1); repaired (1); stitch (1),,,automated-screen-clear
s1117,7,Mystery and adventure,The Last Orchard Box,c9554c53518321309b6e5cf88a142e9978e79e4bb47c350854cc9aea147f8737,226,17,22,13.29,7.08,0.44,orchard (4); greenhouse (3); lid (3); puzzle (1); mattered (1); overlooked (1); accounted (1); reconstructed (1); june's (1),,,automated-screen-clear
s1118,7,Mystery and adventure,The Last Theater Mask,28005411dbbf94c68208a88d60dc2506d9b373efb2bbc2c10409ad115d907780,220,16,23,13.75,6.82,2.73,xena (6); convincing (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); overlooked (1); blaming (1); correcting (1),,,automated-screen-clear
s1119,7,Mystery and adventure,The Last Mountain Radio,49dec4b5a35ce0360d79feba78bf78295934374c9e58805c28c6eb55ac6b2a84,232,18,18,12.89,6.47,0.0,vera (6); hiking (3); beacon (3); overlooked (1); accounted (1); reconstructed (1),,,automated-screen-clear
s1120,7,Mystery and adventure,The Last Bakery Window,e8189e1e4a23d9f7502e8bd12409c342fd9cd512cb200ba110dac0069d76deb0,234,17,23,13.76,8.55,0.0,bakery (5); faint (4); mattered (2); warmed (2); rumor (1); restoring (1); solving (1); puzzle (1); overlooked (1); accounted (1); accusation (1),,,automated-screen-clear
s1121,7,Mystery and adventure,The Last Farm Gate,4f8084d21eb0228aadc5a58b6dba3f62cf0789d9913efd3ba3ddca706d49d385,231,15,24,15.4,9.96,0.0,pia (5); latch (5); donkey (4); hairs (3); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); clues (1),,,automated-screen-clear
s1122,7,Mystery and adventure,The Last Music Box,4b44f8e737d7e0eb2a77cb71bbe66854ea6e38f6ac03061391224b38ea59110c,230,17,20,13.53,8.7,0.43,nia (6); puzzle (2); bakery (2); copied (2); slowed (2); restoring (1); solving (1); mattered (1); overlooked (1); accounted (1); nia's (1),,,automated-screen-clear
s1123,7,Mystery and adventure,The Last Lake Light,825f58cc1edbdb63c20164ee036be753d0fc5830c032fc44fa27d0259ddc10f7,227,15,23,15.13,7.93,0.0,noah (5); moonlight (2); reflecting (2); convincing (1); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); blaming (1); angles (1); correcting (1),,,automated-screen-clear
s1124,7,Mystery and adventure,The Last Wooden Compass,9c71fe8f4e5812dce7f20f8adb0d94b5d28c5d703d932707bc10c67237b79d73,226,18,18,12.56,10.62,0.0,compass (7); zane (6); owner's (2); needle (2); magnet (2); mattered (1); overlooked (1); accounted (1); reconstructed (1); repaired (1),,,automated-screen-clear
s1125,7,Mystery and adventure,The Unseen Brass Key,09ab22f41ca7edc9637fed8b16ba22ff74898e325be62cf9cb77caa7c7b66095,231,16,22,14.44,6.93,0.43,dina (4); borrowed (3); mend (3); puzzle (1); overlooked (1); accounted (1); reconstructed (1); prop (1); dina's (1),,,automated-screen-clear
s1126,8,Mystery and adventure,The Unseen School Bell,f7197f2074df4ca21f4b2fffa71157420a1c9ab35571ae10a813889cadfe7be1,249,17,20,14.65,4.02,1.61,uma (4); rang (1); overlooked (1); accounted (1); reconstructed (1); motive (1); clues (1),,,automated-screen-clear
s1127,8,Mystery and adventure,The Unseen Red Violin,9c217bcb591008375dc089959bcc0e7a9aa2ffb970062ae7c5b425ee049e9ca6,241,16,23,15.06,9.54,0.41,violin (7); sara (5); puzzle (2); vanished (2); leaking (2); motive (1); rumor (1); restoring (1); solving (1); sara's (1),,,automated-screen-clear
s1128,8,Mystery and adventure,The Unseen Recipe Book,f60639fbc302317a596cee9f8082b1e7f7bb526958db7911fb5c325ee2a32705,246,17,23,14.47,8.13,3.66,sora (5); handprint (4); spilled (3); convincing (1); baker's (1); accounted (1); reconstructed (1); motive (1); blaming (1); sacks (1); correcting (1),,,automated-screen-clear
s1129,8,Mystery and adventure,The Unseen Silver Ticket,600bdabc733192b6883077bf708ca61f03dedae4a322eda2b77cd47a969b1969,252,17,24,14.82,3.97,0.0,slipped (2); traveler (2); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1),,,automated-screen-clear
s1130,8,Mystery and adventure,The Unseen Garden Map,01f57b69d4e43838f575f7612a77a240eb569f000d58f61cbb5adae27a39ddc4,252,17,23,14.82,7.94,0.0,pond (4); bakery (3); kai (3); gardener (2); unfinished (2); mattered (1); accounted (1); reconstructed (1); motive (1); rumor (1); accusation (1),,,automated-screen-clear
s1131,8,Mystery and adventure,The Unseen Museum Coin,d88d9e8f2e421c1dac85c066f9d2faa59deca0c6e898402043a18d2c2eceb348,257,18,18,14.28,5.06,0.0,yuki (5); sunlight (3); mattered (1); overlooked (1); accounted (1); reconstructed (1); clues (1),,,automated-screen-clear
s1132,8,Mystery and adventure,The Unseen Blue Lantern,11531b146639ba57f27ca9c02accb73df7d5172016a4dd16ac6909d307be3b2d,251,17,23,14.76,7.97,0.8,lantern (8); wax (3); puzzle (2); glowed (1); reconstructed (1); motive (1); rumor (1); restoring (1); solving (1); will's (1),,,automated-screen-clear
s1133,8,Mystery and adventure,The Unseen Harbor Flag,aa5db0f2fd025d785cf42a9418d023ec88f904d5f6a96d48b9670874d31a484f,246,18,18,13.67,8.13,0.0,dina (6); greenhouse (3); kite (3); climbed (2); convincing (1); overlooked (1); accounted (1); reconstructed (1); blaming (1); correcting (1),,,automated-screen-clear
s1134,8,Mystery and adventure,The Unseen Library Card,d654330cc0df3ea6418ea071710783af1ceadb3cba3202dcab6adbb501fc57fb,246,17,24,14.47,6.1,0.0,bea (6); bookmark (3); reconstructed (1); motive (1); rumor (1); restoring (1); solving (1); puzzle (1),,,automated-screen-clear
s1135,8,Mystery and adventure,The Unseen Glass Button,04fc8e801d924ebf330f4e342d0942623897c9939f5a4242b98f7984424c5dce,252,18,22,14,3.57,0.0,watered (2); greenhouse (1); mattered (1); overlooked (1); accounted (1); reconstructed (1); motive (1); accusation (1),,,automated-screen-clear
s1136,9,Mystery and adventure,The Unseen Clock Hand,801e5182c8efdb2a1ebfade4aa005ebe89eb43f9da419682f6d2efc4742d4627,273,20,21,13.65,8.42,0.73,pia (7); vanished (2); clockmaker (2); searched (2); slid (2); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); overlooked (1); accounted (1); reconstructed (1),,,automated-screen-clear
s1137,9,Mystery and adventure,The Unseen Painted Shell,f2574eabbffa24d7f22398895472dbaf6992d20aee69ba8da8f802ece0e704ea,268,19,22,14.11,4.85,0.75,mattered (2); seller's (2); stalls (2); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); traced (1); accusation (1),,,automated-screen-clear
s1138,9,Mystery and adventure,The Unseen Paper Crown,d05ceb4a1139c29db9d08647379c0215ffeaad8d926d1287b32527a40c06679e,270,18,22,15,5.19,0.0,kai (4); latch (4); overlooked (1); accounted (1); reconstructed (1); motive (1); scraps (1); clues (1),,,automated-screen-clear
s1139,9,Mystery and adventure,The Unseen Green Bicycle,8544d0c2713c184a7b2fe4dcb3f96f7b84d4bb1c902f3e897059c8a62aa76956,262,18,23,14.56,9.54,0.76,bicycle (6); ivan (5); glove (5); puzzle (2); motive (1); rumor (1); restoring (1); solving (1); mattered (1); train's (1); ivan's (1),,,automated-screen-clear
s1140,9,Mystery and adventure,The Unseen Stone Bird,a659b667f822409ece691f39c57ac28a5d2f13653ad37da6122ba1e33ea5a163,267,18,23,14.83,5.62,0.0,moss (4); strengthened (2); harming (2); convincing (1); accounted (1); reconstructed (1); motive (1); rumor (1); blaming (1); correcting (1),,,automated-screen-clear
s1141,9,Mystery and adventure,The Unseen Sealed Letter,821c9a41958874f56697c56e23b49d111a7b99cdff0820b05f7c5054ba558acb,269,19,23,14.16,4.83,2.23,uma (6); motive (1); rumor (1); restoring (1); solving (1); puzzle (1); mattered (1); overlooked (1),,,automated-screen-clear
