id,level,topic,title,text_sha256,words,sentences,maxSentence,averageSentence,low_frequency_pct,very_low_frequency_pct,frequency_terms,errors,flags,status
s2282,5,World affairs,The Shared Freezer Schedule,397a073962675ee011dccd22a2e0e19115b2fa97b4dc08f07d7c1e6d50b28882,58,5,16,11.6,13.79,0.0,fictional (1); freezer (1); labeled (1); shelves (1); booking (1); unexpectedly (1); banning (1); exceptions (1),,low-frequency,needs-editorial-review
s2283,5,World affairs,The Street Name Debate,0727fd9c47431b158f74178701a8a318dae9489bdfbb8f8890167ee7b08810bb,59,5,18,11.8,8.47,3.39,fictional (1); renaming (1); gathers (1); clarifies (1); inconvenience (1),,very-low-frequency,needs-editorial-review
s2289,5,Everyday life,The Repair That Changed the Sound,67ee48c555ba39724cf1acb1eebdba53f902d53b85fb904c0f18b1b6990a7d0c,54,5,16,10.8,7.41,3.7,crackle (2); technician (1); oddly (1),,very-low-frequency,needs-editorial-review
s2291,5,History,The Shop Ledger's Quiet Margin,88707751eb896325e181857ce990a713ad39fb91a76901aa7095f2299b71cce7,58,5,17,11.6,15.52,1.72,ledger (2); fictional (1); notices (1); totals (1); preserves (1); removes (1); complications (1); shop's (1),,low-frequency,needs-editorial-review
s2293,5,History,The Traveler's Two Accounts,75aa019fe625e2156e059de3f9423557939a96b9983ced2ac42e35c5aad3678e,57,7,10,8.14,14.04,3.51,innkeeper (2); fictional (1); hears (1); travelers (1); exhausting (1); cart (1); disagreement (1),,low-frequency;very-low-frequency,needs-editorial-review
s2302,5,Famous books,The Two Pots in the River,11eb0b781c6ed135ffc3cf9b22a5ebb6bebecb14e7534ea5987c2092b0c16397,59,5,18,11.8,11.86,3.39,earthen (2); float (1); accidental (1); strengths (1); fragile (1); overlooks (1),,very-low-frequency,needs-editorial-review
s2313,5,Travel and culture,The Phrasebook's Too-Formal Greeting,716f11e3ad0665ee19a9f49c9ee9513109da134663007212962c46f498f80ba8,53,5,13,10.6,13.21,1.89,greeting (1); phrasebook (1); smiles (1); teaches (1); understandable (1); unusually (1); expressions (1),,low-frequency,needs-editorial-review
s2316,5,People and biography,The Designer's Uncomfortable Chair,6752a90813e9d208fc2cf889038a04f20c2af382d3e7736cd67859b98da9f2dc,56,6,14,9.33,14.29,0.0,luis (2); fictional (1); beautifully (1); invites (1); shifting (1); compliments (1); prefers (1),,low-frequency,needs-editorial-review
s2317,5,People and biography,The Editor Who Read Aloud,2b2e4afe509bee63e29ff511066109d3fbd20c31e7345340d5e351e5806634c8,60,5,16,12,13.33,0.0,fictional (1); paragraphs (1); aloud (1); foolish (1); notices (1); concealed (1); rewrite (1); conversational (1),,low-frequency,needs-editorial-review
s2320,5,People and biography,The Pianist's Listening Week,1ea4f6814500b3668b2fad1180a00ef2696b19988f578b4b50c6c980f1ff0238,63,5,18,12.6,15.87,1.59,arun (1); fictional (1); pianist (1); strained (1); repeating (1); passages (1); noticing (1); recordings (1); rushes (1); endured (1),,low-frequency,needs-editorial-review
s035,6,Nature and animals,Fish That Climbs Waterfalls,5f8076a405d3656850c9290975fe72d7b4482e22c6fb476946fc248888741fcd,256,11,33,23.27,13.28,1.95,waterfalls (2); swept (2); gobies (2); hawaiian (1); goby (1); hatch (1); freshwater (1); downstream (1); saltwater (1); upstream (1); reproduce (1); ancestors (1); tumbled (1); leap (1); currents (1),,dense-syntax,needs-editorial-review
s036,6,Nature and animals,The Bees That Vote With Their Bodies,665255b95b3c2174aef3a647179c48352433ff7fc7c3b37e3dc9ec215b1c78eb,262,9,44,29.11,13.36,1.53,bees (5); dances (3); swarm (2); scout (2); centralized (2); honeybee (1); hive (1); collectively (1); individually (1); nesting (1); evaluating (1); cavity (1); performs (1); proportional (1); favors (1),,long-sentence;dense-syntax,needs-editorial-review
s051,6,Everyday life,The Neighbor's Garden Wall,75d1cd148bf0f1db18ca58bc2e222d985a25a7d491b837c08061109784819dd6,235,8,38,29.38,9.36,2.55,tile (4); farida (3); tiles (3); alvarez (3); neighbor's (1); grandchild's (1); unrelated (1); informal (1); street's (1); evenings (1); nodded (1); approvingly (1); mentioning (1),,dense-syntax,needs-editorial-review
s052,6,Everyday life,Waiting for the Repairman,1f6cd0676b906b90539399193b7c5799ffbbaac617acfb83529d1d11f2487aa6,237,8,41,29.63,12.66,2.53,refrigerator (5); deshawn (3); groceries (2); deshawn's (1); unexpectedly (1); inconvenienced (1); scheduling (1); frustrating (1); discard (1); refrigerated (1); stocking (1); spoil (1); unused (1); borrowing (1); friend's (1),,long-sentence;dense-syntax,needs-editorial-review
s067,6,Science,Ice That Doesn't Melt Evenly,6b495878808556552698efa87404ba7c3b07bb2862109aa413d3d50feb4491fb,265,8,49,33.13,18.11,2.26,melting (7); cube (4); warmer (3); cubes (2); melt (2); uneven (2); melts (2); meltwater (2); currents (2); uniformly (1); shrinking (1); evenly (1); absorbs (1); denser (1); downward (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s068,6,Science,Why Some Metals Remember Their Shape,1b7adfb78fa9fe5c7b23fbc6cb0486af83ccb86bccf5e472e59c8ce178395720,266,9,46,29.56,15.04,2.63,bent (3); alloys (3); metals (2); deformed (2); metal's (2); atomic (2); alloy's (2); atoms (2); rigid (2); patient's (2); tendency (1); whatsoever (1); deforming (1); scientifically (1); behaves (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s082,6,Fantasy/stories,Weaver Who Sold Dreams by the Yard,8f392d6672e81bd7e032e8b8ef7963470f3d1fc22626e703dd5cb4480c57e16f,261,9,40,29,13.41,4.21,ottilie (3); nobleman (3); canopy (3); threads (2); ottilie's (2); pillowcase (2); woven (1); phases (1); handsomely (1); pillowcases (1); blankets (1); troubled (1); sleepers (1); nightmares (1); restless (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s089,6,World affairs,Village That Grows Its Own Electricity,63eca95dbae73ecd283f231b57fe4b4025e001b87073e16b8264b4a81d178d35,269,9,43,29.89,11.52,1.86,biogas (3); generators (2); village's (2); fictional (1); relied (1); unreliable (1); costly (1); steadily (1); manure (1); cows (1); villagers (1); skeptical (1); uncertain (1); realistically (1); pumping (1),,long-sentence;dense-syntax,needs-editorial-review
s090,6,World affairs,The City That Banned Cars for a Day,ceb25954a6268324d1499b0d16b1a9e94b3e73d7099eb9e6a0e9307523611254,282,9,43,31.33,9.57,0.35,congestion (2); pedestrian (2); automobile (2); fictional (1); persistent (1); worsening (1); banning (1); automobiles (1); pedestrians (1); cyclists (1); coordinating (1); sundays (1); unusually (1); pedestrian-friendly (1); inconvenience (1),,long-sentence;dense-syntax,needs-editorial-review
s102,6,Science,The Salt That Preserves Without Cold,6fbb899f233153df900eee7d8b88982f66b81cb47fdc3592bbe9cf63541da97f,279,9,47,31,10.39,2.51,refrigeration (2); spoilage (2); multiply (2); preservative (2); straightforward (1); microorganisms (1); decay (1); eventual (1); osmosis (1); dehydrating (1); depriving (1); reproduction (1); spoilage-causing (1); salted (1); edible (1),,long-sentence;dense-syntax,needs-editorial-review
s138,6,Fantasy/stories,The Miller Who Ground Silence Into Flour,9954c8dd19cd9685fbb6a4e0a0f7a277fbfbee1bff061b4f54274facedd5335d,273,9,49,30.33,15.38,4.03,bertram (4); bertram's (3); villagers (2); unusually (2); coincidence (2); thornwick (1); noisy (1); calmer (1); quieter (1); consumed (1); advertised (1); milling (1); mentioning (1); grinding (1); miller's (1),,long-sentence;dense-syntax;low-frequency;very-low-frequency,needs-editorial-review
s144,6,Nature and animals,The Frog That Freezes Solid and Survives,2262833bf21cb943e5450bb634746d40209094837deede10454bba30ba381ccc,325,7,63,46.43,13.54,3.38,frog's (8); frog (4); crystals (2); antifreeze (2); sharply (1); sixty (1); portions (1); transforming (1); resembling (1); coldest (1); prevents (1); quantities (1); glucose (1); bloodstream (1); protects (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s168,6,Science,How Bread Mold Grows Even in the Fridge,0478986b3601abe497ef455a9fdaebbc2f807c77bc923e0490aef7085b894f4b,337,11,51,30.64,16.02,0.89,mold (16); refrigeration (5); refrigerator (4); slows (2); refrigerators (2); refrigerated (2); frustration (1); develops (1); organisms (1); reproduce (1); moisture (1); nutrients (1); prefers (1); optimal (1); albeit (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s181,6,Fantasy/stories,Cobbler Who Mended Broken Promises,2188ca7f114331b8bbec6404688d9de1c202a190bbe07b778bf5d56250915d88,350,13,50,26.92,9.71,4.0,fennimore (5); mending (3); fennimore's (2); stitches (2); forgiveness (2); troubled (2); townspeople (2); husband's (2); shoemaker (1); aldenbrook (1); repairing (1); advertised (1); whatsoever (1); judged (1); trustworthy (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s197,6,World affairs,City That Turned Its Empty Lots Into Gardens,44b68bffcf99e480a635b6089a86806d1ca2907ad862db3be01697dfe01f61e7,368,10,67,36.8,7.61,0.27,neighborhoods (4); program's (3); vacant (2); gardening (2); fictional (1); scattered (1); economically (1); unused (1); amendments (1); noticeably (1); litter (1); neglect (1); unmonitored (1); oversight (1); informal (1),,long-sentence;dense-syntax,needs-editorial-review
s213,6,History,The Village That Traded Places With Its Neighbor,c89a65398dd3e85c6a7664b35d664e2a6eb928e5a190495daa6601aad4c8c2aa,409,12,68,34.08,14.18,1.47,territorial (4); disputed (3); relocation (3); historians (2); relocating (2); occupy (2); village's (2); mediators (2); b's (2); fictional (1); unspecified (1); lengthy (1); ambiguous (1); definitively (1); awarding (1),,long-sentence;dense-syntax,needs-editorial-review
s214,6,History,Soldier Who Delivered Peace Instead of War,6a6ab902c23db176d7bd2df9f4071900bb0391ecccedd37e902b5f8a688a7099,423,9,70,47,9.93,2.6,percival (4); kingdoms (3); prolonged (2); messenger (2); kingdom's (2); historians (2); warring (2); percival's (2); fictional (1); unspecified (1); dispatched (1); instructing (1); confidential (1); attack's (1); contested (1),,long-sentence;dense-syntax,needs-editorial-review
s221,6,Science,Why the Sky Turns Red at Sunset,e60ece57d93855d06b4019ed1fc80854f9c76bc542dca67bebc610e0713a7b56,321,13,39,24.69,11.53,1.87,sunlight (5); sunrise (3); observer's (3); wavelength (2); scatter (2); scatters (2); atmospheric (2); sunsets (2); transforms (1); interacts (1); planet's (1); earth's (1); collides (1); molecules (1); wavelengths (1),,long-sentence;dense-syntax,needs-editorial-review
s222,6,Science,How Bicycles Balance Themselves While Moving,a8668597c737683d0563fcc40f69c5e9d8338169a876b63a0d4b4008a923a375,345,9,71,38.33,15.07,2.61,bicycle (8); upright (4); gyroscopic (4); bicycle's (4); steering (4); spinning (3); geometric (3); stationary (2); bicycles (2); correction (2); leaning (2); balancing (1); stabilizing (1); slows (1); reversed (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s238,6,Everyday life,Borrowed Ladder That Started a Friendship,da9e50199dbda1447614eb4177a57abe5233f811544e6bf882f4fc4d6c81203f,335,11,47,30.45,12.84,0.9,theodore (8); percy (8); taller (2); favors (2); gutters (1); roofline (1); greeted (1); readily (1); lend (1); mentioning (1); casually (1); advancing (1); hesitation (1); stubborn (1); hinge (1),,long-sentence;dense-syntax,needs-editorial-review
s250,6,Fantasy/stories,Librarian Who Lent Books to Ghosts,f741f7eebaf1c7211e3852287fc9d3d9ff79505b388b388c68072bcaf109da55,355,12,49,29.58,9.58,1.97,wilhelmina (5); patrons (3); librarian (2); securely (2); noticing (2); unseen (2); discovering (1); resembling (1); visitor's (1); preferences (1); favoring (1); village's (1); founding (1); cautiously (1); imagining (1),,long-sentence;dense-syntax,needs-editorial-review
s251,6,Fantasy/stories,Tinker Who Repaired Broken Hearts,89627f84eb577233d026c721b9443328265d4a37899cf433139940e16f9862be,337,11,46,30.64,6.53,0.89,cornelius (7); mending (2); mend (2); grieving (2); pots (1); shattered (1); discarding (1); patiently (1); repaired (1); aloud (1); daughter's (1); craftsmanship (1); insisting (1),,long-sentence;dense-syntax,needs-editorial-review
s262,6,Nature and animals,Fish That Lives Out of Water for Days,7e227c7a3b1c2465957d641017ace3e786915fdcc76179ceaf48558b250a8b7f,307,10,67,30.7,14.01,3.26,mudskippers (4); adaptations (3); mudflats (2); evolutionary (2); suffocate (1); mudskipper (1); comfortably (1); inhabit (1); mangrove (1); swamps (1); tidal (1); watery (1); habitat (1); absorb (1); lining (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s263,6,Nature and animals,Bird That Steals Nests Instead of Building Them,683c0d377e0ea807e623835fb2d29c52b25b646cec2497fb8e627e63b0609e4e,317,9,57,35.22,15.77,1.89,cuckoo (9); chicks (3); host's (3); nests (2); offspring (2); deception (2); evolutionary (2); dedicate (1); reproductive (1); tricking (1); unsuspecting (1); brood (1); parasitism (1); locate (1); absent (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s264,6,Nature and animals,The Ant That Explodes to Protect Its Colony,aea3c5923ebc5f72900e9c9e8c3342e4f27364147ec5a5efde66118c527338cd,332,8,64,41.5,15.36,2.41,ant (4); ants (4); ant's (4); glands (3); sticky (2); colonies (2); evolutionary (2); behaviors (1); insect (1); rupture (1); predators (1); exploding (1); suicidal (1); defenders (1); enlarged (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s275,6,World affairs,Town That Turned Its Water Tower Into a Museum,7d71fc578a5e7c1c69a33d0a3c8c972c42bdf0a4407d2c14138bc81650e8ba3b,315,8,51,39.38,12.7,0.95,town's (3); obsolete (2); preserving (2); project's (2); tower's (2); exhibits (2); fictional (1); demolish (1); outdated (1); enthusiast (1); sentimental (1); longtime (1); feasibility (1); renovation (1); converting (1),,long-sentence;dense-syntax,needs-editorial-review
s276,6,World affairs,The City That Lets Citizens Design Their Own Parks,a98ce34449e3554520088628814c5b9ff36957f3710864a4b9492323d21381ec,378,11,57,34.36,10.58,0.53,participatory (4); neighborhoods (4); amenities (2); organizing (2); designing (2); fictional (1); workshops (1); propose (1); finalized (1); blueprints (1); ensures (1); eventual (1); inconsistent (1); coordinated (1); smoothly (1),,long-sentence;dense-syntax,needs-editorial-review
s285,6,Everyday life,The Shared Toolbox in the Apartment Basement,ded92a220a7d38b815e0dac9a5f683445ebbaa44fa9a084736eda4122a1cb54c,322,8,50,40.25,9.01,1.86,desmond (6); toolbox (6); building's (2); promptly (2); borrowing (1); wobbly (1); assembling (1); appreciating (1); responsibly (1); borrowed (1); benefited (1); replacements (1); additions (1); transforming (1); collectively (1),,long-sentence;dense-syntax,needs-editorial-review
s296,6,History,Toll Collector Who Refused a King's Coin,5f5bc0de0151e3509250901e272c6afd83f24ef76b3abc2294e06b6378aae9c8,404,10,75,40.4,12.62,4.7,aldric (6); kingdom's (5); traveler (2); aldric's (2); evident (2); adherence (2); traveler's (2); honesty (2); fictional (1); unspecified (1); collector (1); faithfully (1); merchants (1); travelers (1); procession (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s297,6,History,The Widow Who Ran a Trading Post Alone,1f404678e91cef06627e8f6db1e9819d0b4b9fc7fd30ab57570975ad8752380b,395,10,56,39.5,13.42,2.78,helena's (4); helena (3); husband's (2); abandoning (2); prevailing (2); skepticism (2); competence (2); post's (2); fictional (1); unspecified (1); jointly (1); discouraged (1); oversight (1); grudging (1); merchants (1),,long-sentence;dense-syntax,needs-editorial-review
s298,6,History,Carpenter Who Built a Bridge in a Single Night,a7fc62c41a41e1abbdeef272612f93c881a841b9f6e1908077ad84226c37a3be,385,10,59,38.5,9.09,1.3,frederick (5); frederick's (3); reinforcements (2); commanders (2); fictional (1); unspecified (1); necessity (1); advancing (1); desperately (1); carpenter (1); rebuild (1); disasters (1); characteristic (1); organizing (1); construct (1),,long-sentence;dense-syntax,needs-editorial-review
s309,6,Science,Why Some Fruits Have Seeds and Others Don't,0fe772d42bd81048f1f1b4d6f9eb1fc7a4382013643fcabe1c495a86e910acae,298,6,61,49.67,12.08,2.68,varieties (5); reproduce (4); seedless (4); genetically (3); underdeveloped (2); apples (1); oranges (1); watermelons (1); grape (1); puzzling (1); fruiting (1); deliberate (1); unusually (1); noticeable (1); reliably (1),,long-sentence;dense-syntax,needs-editorial-review
s420,6,Fantasy/stories,The Baker's Invisible Cat,00734ace28f895c2b08938e0ab287aca69eb371493f4580a12a5909037555860,118,4,34,29.5,14.41,3.39,henrietta (3); sunrise (1); swore (1); winding (1); ankles (1); kneading (1); dough (1); bakery (1); whiskers (1); whiskers's (1); accustomed (1); softly (1); nudging (1); curling (1); successor (1),,dense-syntax;very-low-frequency,needs-editorial-review
s430,6,Nature and animals,Bird That Flies Without Landing,edcc912111c19a03eba64a34a58e6126eee4ac887874b26f87031aa489ffd9e7,110,4,33,27.5,9.09,2.73,swifts (2); migratory (1); continuously (1); airborne (1); mating (1); manages (1); distances (1); kilometers (1); wintering (1),,dense-syntax,needs-editorial-review
s440,6,World affairs,Village That Trades Skills Instead of Money,0147acd2cc55a2eb10da34154cc423fbaabf3433787bcfbdb8119fe57a878bb8,123,5,31,24.6,11.38,1.63,neighbor's (2); fictional (1); downturn (1); carpenter (1); seamstress (1); mend (1); organizers (1); exchanges (1); barter (1); relying (1); scarce (1); strengthening (1); neighborly (1),,dense-syntax,needs-editorial-review
s450,6,Everyday life,The Borrowed Book,09f73baeec674b2e185f09ca7ccbf6380262d8fef9cd8b30de6451d367a4c9b8,128,5,27,25.6,9.38,3.12,anneke (3); coworker (3); lent (1); casually (1); overly (1); unprompted (1); heartfelt (1); unused (1),,dense-syntax;very-low-frequency,needs-editorial-review
s460,6,History,Coin From a Lost Kingdom,1c71649d51bd8bfc93d147e8004fec8535ba13407d7eb0f07a93c65d8f09706b,147,5,35,29.4,12.93,1.36,historians (3); fictional (1); unspecified (1); plowing (1); attracting (1); archaeologists (1); originated (1); kingdoms (1); absorbed (1); obscure (1); kingdom's (1); prompting (1); archaeological (1); excavations (1); uncovered (1),,dense-syntax,needs-editorial-review
s470,6,Science,How Bats See in the Dark,797ad677e8ca7d05dee8bbcc3240d34ac8c05fbb700d783f28cd6c2cca510ba0,134,5,35,26.8,14.93,2.24,bats (3); sensory (3); eyesight (2); echolocation (1); navigating (1); emit (1); high-pitched (1); outward (1); bouncing (1); analyzing (1); echoes (1); bat's (1); object's (1); whatsoever (1); nature's (1),,dense-syntax,needs-editorial-review
s498,6,Nature and animals,The Migration of Monarch Butterflies,980fc1e29d18b5e1ead23cd4b20184d278c626a05e287cf429cfeb574a2abc76,151,5,43,30.2,13.91,1.99,butterflies (4); wintering (2); navigate (2); monarchs (2); monarch (1); undertake (1); warmer (1); sun's (1); earth's (1); multi-generational (1); navigational (1); reliably (1); cluster (1); nature's (1); visually (1),,long-sentence;dense-syntax,needs-editorial-review
s510,6,World affairs,The Town That Banned Single-Use Plastic,ac714c85687dfbc82c22955bc87b408a5116112a8c3256f3e088b55de77ce7d2,164,6,39,27.33,10.98,0.61,transitional (2); fictional (1); beaches (1); straws (1); disposable (1); containers (1); inconvenience (1); negatively (1); reusable (1); ban's (1); measurable (1); cleanliness (1); debris (1); hesitation (1); bans (1),,long-sentence;dense-syntax,needs-editorial-review
s520,6,Everyday life,Retirement Party That Almost Didn't Happen,f78c195f5e3eaeff92e68cc91f04dbb5f78cf90bd982395b78176fc52b56a38a,199,6,43,33.17,10.55,1.01,preferences (2); complication (1); preferring (1); workday (1); fuss (1); objections (1); coworkers (1); acknowledgment (1); organize (1); bernard's (1); evident (1); expressions (1); visibly (1); colleague (1); thoughtful (1),,long-sentence;dense-syntax,needs-editorial-review
s530,6,History,Plague Doctor's Notebook,a94f12ae1b8900178bf4448acc740d1f58b2eb1d5548dea76b1689fd6c9b98ab,268,7,59,38.29,11.19,2.24,notebook (4); historians (3); aldric's (3); aldric (2); fictional (1); unspecified (1); plague (1); outbreak (1); exceeded (1); ineffective (1); harmful (1); confidently (1); skepticism (1); documentation (1); hygiene (1),,long-sentence;dense-syntax,needs-editorial-review
s566,6,Fantasy/stories,Weaver's Loom of Quiet Places,a68d015173ba69fa16e769270d2e9d942fcf186341840a3403a499c75784d2c5,169,6,39,28.17,13.61,3.55,anneliese (3); blankets (3); weaving (2); possessing (1); calming (1); creations (1); lakeshore (1); grandmother's (1); child's (1); commissioned (1); anneliese's (1); admittedly (1); adjustment (1); wove (1); imagining (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s585,6,Nature and animals,The Symbiotic Relationship Between Clownfish and Sea Anemones,9e99d2737504f9da5092fa1e3d482ac988adc79ef25ac0b568d087170f5fed1f,179,7,38,25.57,15.08,3.35,tentacles (3); anemones (2); stinging (2); nature's (1); symbiotic (1); clownfish (1); organisms (1); mutually (1); thrive (1); stings (1); mucus (1); coating (1); harmful (1); immunity (1); anemone's (1),,dense-syntax;low-frequency;very-low-frequency,needs-editorial-review
s602,6,World affairs,Rural Internet Access Initiative,743340f829218c6ef1e669050e02b4f56f6d8421a3f9cf0f6637b435e7b45408,189,6,39,31.5,11.11,0.53,recognizing (2); connectivity (2); fictional (1); lacked (1); limiting (1); ambitious (1); broadband (1); underserved (1); installing (1); optic (1); cables (1); distances (1); financially (1); impractical (1); offset (1),,long-sentence;dense-syntax,needs-editorial-review
s603,6,World affairs,The Cooperative Housing Model,87a89c0a1fbbe6bd7f9b6373307adbfb2e2b4e3beaa6a414ddfe205e267b2bdd,229,6,51,38.17,11.79,0.87,cooperative (8); collectively (2); affordability (2); fictional (1); persistently (1); excluded (1); homeownership (1); pooling (1); owning (1); outright (1); predictable (1); displaced (1); fostered (1); building's (1); wellbeing (1),,long-sentence;dense-syntax,needs-editorial-review
s606,6,World affairs,The Regional Renewable Energy Cooperative,b32addd3b4ce99424c55b10efe54b626c13afc500328dd9623520e39edf03060,211,6,45,35.17,14.22,0.95,cooperative (6); renewable (5); fictional (1); recognizing (1); lacked (1); pooling (1); jointly (1); economies (1); unavailable (1); securing (1); favorable (1); individually (1); proportional (1); coordination (1); unfairly (1),,long-sentence;dense-syntax,needs-editorial-review
s625,6,Everyday life,Family Business Succession,cd622ff144aa2649d6fe29c8beb5bc8be6d88f763cca209c5d1d0463e00983bd,210,7,52,30,7.62,1.43,roberto's (3); roberto (3); gradual (2); dedication (1); evident (1); lacked (1); preserving (1); progressively (1); succession (1); cherished (1); respecting (1),,long-sentence;dense-syntax,needs-editorial-review
s626,6,Everyday life,Blended Family Adjustment,c6a3647c265d790cac39d97cdacf6812be17bf2a1ea63c1076b44c60de5ad613,185,5,44,37,12.97,3.24,yolanda (2); blending (2); adjustment (2); yolanda's (2); stepfather (2); remarried (1); marriages (1); resentful (1); closeness (1); respecting (1); commanded (1); harmonious (1); preferences (1); evolving (1); deliberate (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s646,6,History,Merchant Who Funded a Library,f2de99ec75bf36652fff3f06fc27cf88bbaf5e35d8aca4d193e8d17e481fcd26,252,6,62,42,9.52,0.79,cornelius (2); inheritance (2); cornelius's (2); fictional (1); unspecified (1); accumulated (1); region's (1); accessing (1); motivating (1); disadvantaged (1); selecting (1); benefiting (1); wealthier (1); dominate (1); transformative (1),,long-sentence;dense-syntax,needs-editorial-review
s666,6,Science,How Coral Bleaching Threatens Ocean Ecosystems,3a415dcdf22e4c456b4b10b0c418cf8e55173464c333ce0017f72d9cfe0e040c,230,7,47,32.86,25.22,2.17,coral (14); reef (5); reefs (4); bleaching (4); symbiotic (2); organisms (2); algae (2); habitat (2); ocean's (1); biodiverse (1); ecosystems (1); photosynthetic (1); nutrients (1); characteristic (1); vibrant (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s007,6,Fantasy/stories,Cartographer's Mistake,ae642e146dbd90d139b6294de3ec50a128d704908509a2cf01395f439c256abe,271,22,24,12.32,8.86,3.32,elin (5); sailed (2); captains (2); mapmaker (1); sailors (1); coastlines (1); troubled (1); wooded (1); blamed (1); fog (1); sketched (1); bent (1); bearings (1); faded (1); sailor's (1),,very-low-frequency,needs-editorial-review
s010,6,Everyday life,Learning to Cook From Scratch,43af8d88efa15daee4a4d5fa041990657017fca08fb0d135683f8fd132de7e6b,248,21,21,11.81,8.87,3.23,priya (5); lena (3); relied (1); noodles (1); takeout (1); poured (1); guessed (1); yolk (1); borrowed (1); cookbook (1); lid (1); batch (1); practiced (1); gentler (1); priya's (1),,very-low-frequency,needs-editorial-review
s027,6,Fantasy/stories,The Tailor's Invisible Thread,a80e93982fa9e59a8251ac19066546555aad29b694427ff4302ae42e10b974cf,242,14,33,17.29,13.64,4.96,berta (6); drawer (3); widower (3); spool (2); tailor (1); peculiar (1); drawer's (1); garment (1); mending (1); inherited (1); carelessly (1); grieving (1); wife's (1); altering (1); seam (1),,very-low-frequency,needs-editorial-review
s028,6,Fantasy/stories,River That Remembered Names,03a363ca072d2cb5845bbebe4358dc63eaf964a79daf50299234a30d3f2529e2,244,20,26,12.2,9.84,3.28,tomasz (6); marta (5); nets (2); fisherman (1); river's (1); bends (1); slippery (1); footing (1); shallows (1); dizzy (1); rested (1); healer (1); greeted (1); grandparents (1),,very-low-frequency,needs-editorial-review
s106,6,Famous books,The Crisis Caused by Lydia,43720e3ff58bb066bd43b0d4efdb2763caf48cf5ea24a21804e66256306e6c8e,199,17,21,11.71,12.56,4.02,wickham (5); darcy (4); lydia (2); elizabeth's (1); brighton (1); disastrous (1); bennet (1); lydia's (1); horrified (1); dishonest (1); afterward (1); searched (1); wickham's (1); debts (1); disliked (1),,very-low-frequency,needs-editorial-review
s237,6,Fantasy/stories,The Innkeeper Who Never Forgot a Face,5f91eb6ada5a54494488e38342a032ad4d782fc4755162420230b384019d740b,197,17,19,11.59,9.14,4.57,gustaf (6); travelers (2); greeted (1); pebble (1); guest's (1); innkeeper (1); traveler (1); smiled (1); remembering (1); pebbles (1); welcomed (1); gustaf's (1),,very-low-frequency,needs-editorial-review
s480,6,Famous books,Edmond Dantès Is Betrayed,4a20501272cff66003646cc0de3bcccdae3bef2a5aa4f26bb6d54a3696dbea58,194,21,20,9.24,12.62,7.77,dant (7); merc (2); villefort (2); edmond (1); marseille (1); envied (1); danglars (1); disliked (1); fernand (1); accusation (1); corrected (1); villefort's (1); ch (1); teau (1); betrayed (1),,very-low-frequency,needs-editorial-review
s550,6,Famous books,Escape from the Château d'If,30908351ff325cc6ba70e49fc73e8b2c78545dbec55afc68072cb1ee8723520c,201,20,19,10.05,13.88,8.13,dant (7); faria (4); sack (3); edmond (1); ch (1); teau (1); faint (1); digging (1); abb (1); s's (1); betrayed (1); monte (1); cristo (1); faria's (1); hid (1),,very-low-frequency,needs-editorial-review
s682,6,Famous books,The Treasure of Monte Cristo,525ae230b65e847c5b322d45fa295b7be4da2556eeb3e0194811f12b981bf770,202,18,18,11.22,8.7,3.86,dant (5); escaping (1); abb (1); faria (1); clues (1); jewels (1); sailor (1); identities (1); dominate (1); weaknesses (1); patiently (1); faria's (1); judgments (1); punish (1),,very-low-frequency,needs-editorial-review
s685,6,Famous books,D'Artagnan Arrives in Paris,3791dc0a09ed1299e6be69c9dc9ecc3e1150e4e6e7dcc4754bc26d8037db92d4,161,14,20,11.5,11.18,8.7,d'artagnan (4); musketeers (3); duels (2); gascony (1); athos (1); porthos (1); aramis (1); duel (1); cardinal (1); richelieu (1); companions (1); ambition (1),,very-low-frequency,needs-editorial-review
s686,6,Famous books,The Queen's Diamonds,6e5c57ba3fede8fa3772cf99b609c3b70668f10b4ca513607df1c9be8a1e2466,192,18,18,10.67,8.85,3.65,d'artagnan (4); buckingham (3); cardinal (2); ornaments (1); richelieu (1); persuaded (1); musketeer (1); replacements (1); raced (1); richelieu's (1); ambition (1),,very-low-frequency,needs-editorial-review
